feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
944078,3182571391,88620271,4,Nisi occaecati ipsam mollitia. Commodi magnam soluta sint. Delectus rerum harum non.,Product Quality,Positive,2025-09-17 14:58:29
7073813,566485421,66490882,2,Magni accusamus vel fugiat dolore. Dolor eveniet consequatur tempora amet.,Product Quality,Negative,2023-10-14 08:43:45
8573577,6144157249,36331868,5,Inventore nobis officia nulla error ducimus. Natus dolorem accusamus eius quas.,App Experience,Positive,2024-10-29 23:57:22
8708258,4126602836,16749279,4,Natus neque possimus quis. Optio alias inventore saepe nihil necessitatibus nobis.,Delivery,Positive,2024-12-08 04:28:00
2691277,7629363546,43289437,5,Dolor libero quia minus eaque eveniet ipsam. Ipsa neque ipsum sit dolorem.,Product Quality,Positive,2025-01-16 16:20:31
1296954,1763902330,70962661,5,"Labore temporibus animi qui quam quibusdam.
Deleniti laboriosam eaque earum sit veritatis voluptas.",App Experience,Positive,2023-03-15 07:49:24
7648390,1484194090,80641135,5,Totam officia magnam quod ex amet at.,App Experience,Positive,2024-10-15 10:17:12
2173807,3812874624,95714829,4,Modi saepe tempore itaque. Molestias consequuntur debitis ipsam.,App Experience,Positive,2024-06-22 12:11:00
7208526,7906347908,10385736,4,Incidunt dicta illo quibusdam pariatur accusamus facere corporis. Minima tempore qui voluptas et.,Customer Service,Positive,2024-08-19 17:51:27
7606090,3709370028,93337507,3,Odio ex dicta dicta. Possimus eligendi asperiores incidunt distinctio.,Product Quality,Neutral,2025-01-24 19:52:50
8493278,9323000809,25712110,4,Esse quaerat nesciunt iusto quas rerum. Maxime accusamus magnam officiis.,Customer Service,Positive,2024-11-03 18:41:45
617007,2854776543,46162337,4,Velit nisi quibusdam laborum itaque asperiores incidunt. Non deleniti porro in deleniti autem.,App Experience,Positive,2023-01-08 11:49:08
7244309,4321907909,33209326,4,Unde tempore recusandae iusto necessitatibus porro. Quos culpa aut natus vero libero modi.,Product Quality,Neutral,2024-04-13 19:20:04
4901913,2086434075,55583924,4,Mollitia soluta aut dolore explicabo exercitationem. Expedita ducimus pariatur provident.,Customer Service,Positive,2024-06-05 11:37:52
4590780,647740265,83609853,5,Minus voluptatem facilis quidem ipsum. Et aliquid enim consectetur veritatis.,Delivery,Positive,2023-11-27 16:22:03
8326970,198580137,96020753,5,Tenetur aut quisquam commodi tempora. Ea minima assumenda porro error voluptatum illo.,App Experience,Positive,2025-08-26 22:11:58
9729473,9360551983,55344767,5,Optio quasi culpa dolorum quibusdam. Soluta odit ratione numquam.,App Experience,Positive,2024-04-10 08:46:27
5072247,3164164024,53641290,4,Quidem voluptates eveniet illo. Ducimus dolorum modi.,Product Quality,Positive,2024-05-07 08:34:29
2380030,4073959049,75057766,4,Dolor asperiores aliquid minima nam. Voluptas adipisci dolor dolorem pariatur.,Product Quality,Positive,2024-12-02 15:13:15
3746893,4843510168,7696530,5,Nulla commodi inventore. Dolore similique earum accusamus occaecati non unde magnam.,Product Quality,Positive,2023-08-14 23:26:05
9552318,3298396835,71024812,4,Delectus explicabo eveniet laboriosam. Voluptatibus provident modi pariatur.,Delivery,Neutral,2024-04-16 13:01:28
9449572,5963655165,42088054,3,Temporibus fugiat totam debitis perspiciatis dignissimos ut.,Delivery,Neutral,2025-12-22 19:14:44
4433880,9035667544,46638593,4,Possimus earum quam. Voluptatum asperiores voluptates sunt.,Delivery,Positive,2023-08-24 11:07:34
9368973,6195251379,11436101,5,Possimus corrupti ipsa voluptates necessitatibus.,Product Quality,Positive,2025-03-22 12:25:19
4754041,5799318166,23512804,4,Aliquam praesentium provident.,Delivery,Neutral,2024-10-01 12:49:33
5739207,1515788533,47918236,5,Expedita minus quo sint sit. Est perferendis hic dolor sit.,Customer Service,Positive,2023-07-25 21:54:10
7499352,5081416545,76155833,5,Hic amet magnam ab.,Product Quality,Positive,2025-06-06 22:07:58
3770211,6253809767,71966350,4,Quisquam aliquid fugiat eligendi. Inventore commodi fugiat at.,Customer Service,Neutral,2025-09-04 04:05:15
6196085,8252206906,347184,4,Ipsa omnis nam sequi dolorem occaecati. Aut illum adipisci reiciendis sunt voluptatem autem.,Delivery,Positive,2025-12-29 05:29:44
3668866,4080492569,4944588,4,Deleniti ipsa similique aspernatur. Delectus dignissimos omnis tenetur magnam odio.,Product Quality,Positive,2023-11-29 23:49:21
9013721,8213221113,4111656,4,Fugiat maxime iure similique. Minima repellat a. Vitae repellat at tempora.,Product Quality,Positive,2024-02-19 17:39:38
2020645,4721369664,159078,4,Inventore cum in maxime. Eius ipsa ex dignissimos saepe autem et.,App Experience,Positive,2024-06-23 14:41:49
6717008,962055204,75685663,4,In nisi ad illo. Saepe praesentium accusantium itaque velit.,Product Quality,Neutral,2025-05-04 00:48:37
180464,479404916,89437737,4,Commodi quos distinctio cupiditate adipisci. Sunt similique explicabo.,Product Quality,Positive,2025-12-16 22:52:52
7177701,898723459,63406280,5,Reiciendis omnis quisquam illo a error minus. In necessitatibus vitae corrupti.,App Experience,Positive,2025-11-09 09:50:00
7392044,4598309078,37459323,5,Aut illum dicta ipsam. Sunt odit adipisci atque eveniet debitis.,Delivery,Positive,2023-09-17 13:10:24
2673009,7378539328,55989498,3,Ullam architecto quos atque rerum mollitia. Laudantium velit vitae quo doloremque quaerat vero.,Customer Service,Neutral,2023-04-08 04:07:04
6181198,8861717400,67800542,5,Accusamus tempore incidunt dignissimos nisi quos.,Product Quality,Positive,2023-03-10 15:19:00
8763614,2881453021,42719443,4,Corporis porro eos at.,Delivery,Positive,2024-02-21 03:22:52
1844209,1381901724,91044613,4,Fugiat cum eum repellendus illum nam amet ex. Id deleniti recusandae repudiandae maiores.,Product Quality,Positive,2025-02-25 19:21:16
2521289,8932935889,80448258,4,"Minus ducimus esse aliquid.
Vero ex placeat. Ipsam dignissimos ducimus necessitatibus quia eos.",App Experience,Positive,2024-04-30 13:51:45
8322656,8717429873,58942076,5,Ipsam quidem optio nulla. Doloribus aliquam odit.,Product Quality,Positive,2023-12-09 05:03:07
414842,9308958583,2354230,5,Autem blanditiis ipsum in nulla. Est perspiciatis quos ducimus. In vitae explicabo eos facere.,Delivery,Positive,2024-02-24 16:18:24
6108197,9923446272,39380452,4,Culpa quis recusandae. Quo quidem laboriosam. Sint molestiae minus ad officia.,Delivery,Neutral,2024-08-12 21:03:12
9558704,481273625,69253297,4,Laudantium fugit possimus soluta tenetur. Perferendis magni sit sint laborum distinctio quasi.,Product Quality,Positive,2025-06-16 23:53:57
6437346,2614286849,85033596,5,Quibusdam debitis alias alias quam. Sed dolore cum quos pariatur quibusdam perferendis enim.,App Experience,Positive,2023-08-10 02:59:08
6936962,2115384748,55882345,4,"Odio fugiat nam. Consequuntur quia sequi pariatur in.
Ea pariatur quia earum. Iusto tempora at.",Product Quality,Positive,2024-02-23 22:07:33
1750361,7662635858,43451870,4,Repellat maxime maxime quia corporis ad quae. Quis quibusdam ducimus similique placeat.,Delivery,Positive,2024-05-26 22:47:57
5774247,9177485153,31451378,2,Facilis temporibus fuga sapiente. Sequi inventore in debitis corporis libero qui.,Customer Service,Negative,2023-05-08 04:34:44
8107603,239339727,13061768,5,Dolorem quam dignissimos culpa assumenda quo culpa.,Customer Service,Positive,2025-02-14 09:57:40
1447762,105729993,9560806,3,Officia sequi quod eligendi veniam odit. Itaque sed provident iste.,Delivery,Neutral,2025-07-16 04:50:11
4569396,6572483613,83760532,4,Maxime iusto voluptas asperiores quibusdam. Est in magnam dolore error soluta illum.,Product Quality,Positive,2023-06-05 10:48:18
226343,5829349364,89430483,4,Esse alias nemo incidunt accusamus. Repudiandae fugiat nobis porro molestiae non.,Product Quality,Positive,2024-01-25 16:51:46
5593208,3544432358,57784492,2,"Sunt a hic sapiente laudantium ipsam esse.
Temporibus ipsum numquam. Fuga deserunt labore.",App Experience,Negative,2025-05-26 05:31:48
6510372,7350072533,52290710,4,Quasi at porro adipisci. Quaerat pariatur id deserunt laudantium.,Customer Service,Neutral,2023-11-27 02:27:15
6361202,3375269957,66910904,4,Est architecto minima ipsum excepturi odit necessitatibus. Laudantium itaque quis.,Product Quality,Neutral,2023-06-22 10:12:04
9904396,4279558238,46337309,4,Expedita perspiciatis itaque ipsa quisquam veniam.,Delivery,Positive,2024-03-29 14:45:21
7492097,7189978322,34063174,4,Quod deserunt tempore sunt. Nobis minus amet ab sapiente quasi.,Delivery,Positive,2023-11-28 01:49:05
5871525,6870850109,85023539,4,Deleniti amet dolorum amet veritatis. Ut distinctio sunt quia.,Product Quality,Positive,2025-11-06 15:07:06
8741383,4510852867,8432581,4,Beatae in doloremque quo dignissimos unde maiores veritatis. Fugiat libero nisi molestias.,Product Quality,Positive,2024-03-16 10:32:04
2440029,360201662,93523284,3,Sequi suscipit facilis voluptate.,Product Quality,Negative,2025-06-23 03:14:02
9452944,1632624394,55697912,1,Culpa sed iure velit ducimus dolore eaque.,Delivery,Negative,2024-11-03 17:51:30
5688390,8122429777,59702019,4,Perspiciatis voluptatem culpa dicta dolores fugit ab iste. Amet reprehenderit hic magni.,Product Quality,Positive,2025-11-12 04:38:17
3014280,1111255063,62112837,5,Nostrum quas sequi dignissimos expedita labore eaque cumque.,Delivery,Positive,2023-05-02 21:58:34
9111960,5674612560,89134297,5,Eos laboriosam illum saepe suscipit accusantium commodi. Soluta placeat laboriosam culpa.,App Experience,Positive,2025-12-04 06:05:54
9608378,9465745307,98113102,5,Fugiat accusantium dolor iure quo error quos impedit. Numquam odit sequi quasi praesentium.,App Experience,Positive,2025-01-29 00:39:05
1246240,9241421085,96055923,4,Quisquam at maiores culpa cum modi sit.,Customer Service,Positive,2025-05-26 00:46:14
7796602,7310838420,51923764,4,Quos perspiciatis eligendi magni sed est. Laboriosam labore doloribus officia quasi sed.,Customer Service,Neutral,2023-11-07 12:42:30
7584670,6299971625,81105639,5,Neque accusamus totam laudantium incidunt non fugit. Facere nobis quam nulla.,App Experience,Positive,2023-07-18 23:47:17
1797288,1050580393,95962743,5,Provident vero praesentium rerum minima. Nesciunt cumque aperiam quisquam ipsam.,App Experience,Positive,2023-08-20 18:57:57
1804073,1163471672,9600095,5,"Ea fugit rem fugit at modi dicta.
Quos repellendus reiciendis.",Product Quality,Positive,2023-02-23 12:06:49
1245977,4819408831,53218780,4,Iste excepturi ab inventore tempora deserunt. Officiis temporibus libero aliquid illum.,Customer Service,Positive,2025-08-11 06:58:25
6335929,295364966,96843329,4,"Ab hic ab excepturi.
A vel iure optio praesentium eaque. Quod officia ea accusamus.",Product Quality,Positive,2025-09-09 19:27:58
5425479,2697410917,4920509,4,Ratione minima cupiditate blanditiis vitae. Iure dolorem magnam placeat.,Customer Service,Positive,2024-03-15 07:23:37
3944263,4703867569,73510272,4,Ipsum odit libero maxime. Impedit animi voluptatibus soluta voluptates.,Product Quality,Positive,2025-04-18 07:49:46
749634,578729647,34217747,4,Doloribus officiis dignissimos. Hic nemo fugit laboriosam architecto laborum.,Customer Service,Positive,2024-03-06 21:03:29
7452236,8919352204,69708808,4,Ut molestias placeat consectetur magnam numquam. Amet quam aspernatur.,Product Quality,Neutral,2024-12-23 13:54:15
1104289,2974484836,22690740,4,Ullam fugit nesciunt quam atque voluptate asperiores.,App Experience,Positive,2024-01-12 04:14:29
6121665,3974631398,33049747,5,"Animi at modi voluptas.
Perspiciatis quidem quia.",Product Quality,Positive,2024-09-06 12:47:46
2675040,6891823080,5592560,3,Cupiditate aliquid impedit. Quae expedita alias delectus.,App Experience,Neutral,2024-11-02 23:05:11
8423890,8778206635,30921489,4,Maiores voluptatum reprehenderit unde fuga. Hic provident suscipit vero atque porro adipisci.,App Experience,Neutral,2025-11-07 20:32:17
3528051,7058304409,32534517,5,Pariatur magni praesentium corrupti et magnam. Commodi placeat neque velit eum.,App Experience,Positive,2025-11-14 06:21:17
1474542,7745655075,1676882,5,Reprehenderit asperiores omnis laborum modi culpa. Id quam reprehenderit sit corrupti.,Product Quality,Positive,2025-07-13 23:17:01
4357286,1047821261,15918336,3,Numquam odit perspiciatis. Ea est maxime maiores totam vero ea.,Customer Service,Neutral,2023-02-04 17:33:56
9774994,3333418913,37271720,5,Enim eum in animi voluptas. Itaque voluptate amet.,App Experience,Positive,2023-12-26 13:51:36
274717,2592811630,94545468,4,Doloribus fugit culpa vel reiciendis. Totam distinctio officia magni amet at.,App Experience,Neutral,2023-04-15 22:59:06
1824548,9770334352,42755288,4,Corrupti repellendus commodi saepe iure. Quibusdam nobis ex. Laudantium autem distinctio corrupti.,App Experience,Positive,2023-03-11 19:38:42
583780,9142845603,13617115,5,Quisquam consequuntur sequi commodi modi.,Product Quality,Positive,2023-01-18 00:26:42
8660836,8581734264,36016684,5,Non autem quibusdam aut ab in. Facilis nihil illum.,Product Quality,Positive,2024-03-21 04:21:47
4636565,1191311372,54122431,4,Cum culpa ex libero. Architecto harum in numquam qui.,Product Quality,Positive,2024-12-14 00:33:27
2854360,950080386,45725518,3,Sapiente odit dolor quam. Ipsa voluptatem sed amet consequatur ipsum nisi.,App Experience,Neutral,2023-03-16 16:47:33
8554873,7775695991,67086680,4,Similique quidem sapiente magni tenetur vitae libero omnis. Quaerat eum sit excepturi hic.,Customer Service,Positive,2025-01-24 05:38:51
7145437,653054212,39860425,4,Temporibus nemo ab fugiat illo. Expedita laudantium in in omnis. Facilis maiores quos alias fugit.,App Experience,Neutral,2023-01-24 13:46:00
294265,9398450958,44036734,4,Aspernatur sapiente qui aut. Commodi nisi dolor libero iste ex magni ab.,Delivery,Positive,2025-11-08 14:45:22
3819964,2819772386,40257298,5,Qui maxime similique in reprehenderit nam molestias. Libero pariatur labore ea nam id.,Customer Service,Positive,2024-10-17 22:11:07
5449128,1420244490,36895503,4,Ullam repellat beatae veniam. Quia optio ratione tenetur accusamus.,Delivery,Positive,2025-01-12 16:35:47
1302403,2739413592,31092159,4,Ex reprehenderit quos blanditiis. Deserunt ipsa aspernatur inventore alias voluptatibus.,Customer Service,Neutral,2024-01-10 11:35:49
7649880,2109402766,65255530,4,Optio temporibus impedit nemo. Nemo minus quod iusto.,Delivery,Neutral,2025-07-30 14:25:59
9975198,2766598707,76673228,3,Pariatur repellat quo. Dicta mollitia dolorum necessitatibus aut ipsum a blanditiis.,Product Quality,Neutral,2025-08-25 16:24:13
6672994,4303108175,25033666,4,Itaque illum autem aspernatur in odio consequatur.,Customer Service,Neutral,2023-09-28 13:09:15
5901350,4531648361,61986458,4,Delectus saepe exercitationem nisi. Quos iste ad autem.,Customer Service,Positive,2025-04-29 17:24:21
5600686,2222591814,93934066,4,Nihil nam unde ab quas. Iusto quo molestias rerum ex illum eligendi.,Customer Service,Positive,2025-07-02 05:24:48
1771727,8476097376,49837511,5,Error incidunt nulla. Rem mollitia at nemo officiis iure ab.,Customer Service,Positive,2023-12-23 17:38:58
5870740,3141698028,62004856,4,Nam ea aut. Hic dolorum quasi. Et dolores eum quibusdam eos.,Customer Service,Positive,2023-03-23 23:26:52
4350427,7011208181,8321643,5,Quis debitis iste. Porro nihil eius nesciunt. Asperiores non ad veniam voluptates debitis.,Product Quality,Positive,2025-04-26 06:10:41
2780080,370285124,33078003,4,Vitae nesciunt provident ducimus modi.,App Experience,Positive,2025-12-11 13:04:32
1393913,9368131656,96476363,3,Vero beatae repellendus numquam repellat. Aperiam tempora reiciendis.,Product Quality,Neutral,2023-01-21 12:32:56
8962663,8588641696,27419454,5,Sapiente suscipit doloremque tempore voluptate.,Customer Service,Positive,2025-01-23 16:28:55
6928494,2383956747,81399309,5,Corrupti quo quia. Inventore consectetur a suscipit facere.,Customer Service,Positive,2023-08-22 13:18:22
8869620,8518524200,53463229,4,Nesciunt officiis ea asperiores ipsum aliquam.,App Experience,Positive,2024-01-20 02:30:54
9557367,5011126223,10120704,3,Magni rerum sit. Voluptates dicta blanditiis.,Delivery,Neutral,2025-07-22 04:37:01
4386559,5200541776,92327493,4,Quidem eveniet dignissimos et doloribus eum expedita. Veniam sequi dicta cumque dolorum.,App Experience,Positive,2023-04-17 06:28:29
7607516,9098268558,56780967,4,Dolores quisquam vero eaque harum non ut. Quis deleniti odio incidunt laboriosam impedit assumenda.,Product Quality,Positive,2025-02-09 19:18:36
3400420,1459706166,41003922,5,A velit blanditiis veniam. Maxime asperiores enim nemo error. Totam vero iure non.,App Experience,Positive,2025-02-18 01:17:56
5011505,4725412194,44018219,5,Rem rem quidem. Ex aut quo voluptates eum. Inventore ducimus vero illo ab molestias id dolorem.,Product Quality,Positive,2025-05-04 14:29:53
9950154,3900540702,3761683,5,Magnam deserunt consequuntur rerum architecto. Eos fugiat soluta vel id.,Delivery,Positive,2023-02-02 12:59:27
1552475,5750842719,12422437,5,Veritatis a aperiam beatae reiciendis dicta nisi. Unde nesciunt iste quos.,Product Quality,Positive,2023-05-30 02:37:46
1308159,2313645171,47909314,4,Fugit provident quos dolorem nemo ex culpa impedit.,App Experience,Positive,2023-04-18 11:27:54
7559922,8081743451,84546788,3,Sint quis quasi quidem alias. Similique quia at. A expedita et optio inventore laborum.,App Experience,Neutral,2024-04-21 16:25:44
2299195,3880064951,31993163,4,Possimus eaque in deleniti occaecati veniam nisi. Vitae eligendi odio nesciunt.,App Experience,Positive,2023-08-21 22:54:29
7010225,1624053361,85238009,3,Occaecati beatae officia minima in delectus dolore. Animi maxime sint est ad aperiam.,App Experience,Neutral,2025-02-26 03:56:43
7591953,2769809491,44459668,4,Praesentium quo commodi quibusdam consequuntur maxime. Provident commodi autem quam sed.,Delivery,Positive,2025-11-20 14:51:03
6657674,1067171107,68987906,5,Illum ipsum facere. Quaerat mollitia hic aut. Tempore atque magnam fugiat iste commodi beatae.,App Experience,Positive,2023-02-04 06:30:08
1264299,6583855412,54886598,5,Temporibus occaecati at. Vel optio ducimus sed.,App Experience,Positive,2023-09-23 15:18:13
5590287,3420122248,51333585,2,Non delectus dolores alias illo repellendus recusandae. Quam deserunt tempora architecto animi.,Product Quality,Negative,2025-08-28 11:37:44
14359,7788356301,71309507,4,Odit quo magni. Ab explicabo at molestias numquam culpa. Consectetur repellendus dolorum natus.,App Experience,Positive,2023-06-29 12:41:48
214981,5798772622,19038580,4,Magni explicabo hic explicabo id.,Customer Service,Positive,2025-11-02 22:49:22
276070,8245709472,19270799,4,Consectetur dolorum alias quos maiores aperiam odit. Quidem nisi eligendi itaque fugiat.,App Experience,Neutral,2024-09-21 08:18:55
4652781,5517640529,60617511,4,Repudiandae iusto soluta doloremque sed. Cupiditate aspernatur temporibus alias mollitia.,Customer Service,Positive,2023-01-07 18:04:04
2702553,7213218572,42598328,4,Ipsa similique ipsum eum illum.,Delivery,Positive,2023-03-19 00:45:28
2187070,7006765938,92664823,5,Quasi quia consequatur pariatur fugiat quasi. Aliquid ut aliquid neque.,Product Quality,Positive,2023-08-24 00:21:29
5642989,2592760067,16268390,4,Aliquam error perferendis nisi atque. Tenetur explicabo quae laboriosam aut velit eius sed.,App Experience,Positive,2025-12-03 10:27:13
4103201,5054372649,8778806,5,Vel omnis numquam vero similique enim error. Nobis animi illo ipsum.,Customer Service,Positive,2023-05-28 01:17:55
3709851,8360806589,87397223,4,Quibusdam autem quaerat sint. Nihil sint voluptatibus enim. Eaque ab eum nemo eius atque.,Delivery,Positive,2023-07-06 02:05:24
6539724,4295245247,49517190,4,Aliquam at eum consequatur expedita facere optio.,Product Quality,Positive,2024-08-30 08:19:31
700178,1385024799,46100677,5,Quod possimus iste laborum. Excepturi quaerat dicta veniam provident.,Customer Service,Positive,2024-04-20 21:58:43
6749687,1758052119,16564208,4,Quos quo soluta ab quas similique unde. Aspernatur delectus esse fugit temporibus.,Customer Service,Neutral,2025-07-08 06:56:04
2529164,4154054975,11820398,4,Dolore dolorem occaecati aliquid fugit ad. Iste impedit cum praesentium. Numquam a earum.,Customer Service,Positive,2024-01-22 02:13:56
6878459,6337710370,70897570,4,Harum quidem incidunt. Libero repudiandae necessitatibus. At doloremque iusto.,Customer Service,Positive,2024-09-16 09:28:24
9545587,1824321234,31386504,4,Minus reiciendis reprehenderit quae maiores vero. Quis nam ullam tenetur.,Delivery,Positive,2024-08-05 22:33:45
4135064,6515689629,13620367,4,Ut sapiente hic facilis reiciendis exercitationem.,Customer Service,Neutral,2024-08-07 05:03:00
8136816,497378836,40767368,4,Consequuntur dolor quos nostrum molestiae labore.,Product Quality,Positive,2023-05-30 21:47:41
673540,5415687933,90062333,3,Beatae quae consequatur. Nesciunt voluptate corporis quam rem possimus ipsam.,App Experience,Neutral,2023-09-07 11:30:48
4077760,1742116625,41680671,5,Corporis incidunt atque odit totam. Nisi et totam. Nostrum odio expedita ipsum voluptates a libero.,Customer Service,Positive,2025-10-05 18:49:41
4317395,4506408244,39210753,4,Ratione aliquam numquam unde sunt repellat debitis quis. Expedita pariatur magni.,Delivery,Positive,2023-05-03 10:49:52
5341658,4235039347,45692197,4,Commodi tenetur magni ducimus odit. A illo eligendi laboriosam iusto magnam minus consequatur.,Delivery,Positive,2025-12-14 05:27:21
6586497,1554438093,96776645,4,Libero fugiat accusantium harum ad. Cum harum eum alias odio consequuntur magnam deserunt.,App Experience,Positive,2025-12-15 08:55:44
1259190,9393020667,92897118,4,Necessitatibus amet eum aspernatur. Veniam sed beatae optio.,Product Quality,Positive,2024-01-11 11:44:58
9875120,380889181,80668008,3,Amet quam vero culpa iste temporibus reprehenderit fuga. Totam aliquam optio error.,App Experience,Neutral,2024-11-09 11:30:10
2872621,1200712103,55694334,3,Ratione odit officiis quis.,Customer Service,Neutral,2023-06-19 10:13:02
4974376,2502053489,51242136,5,Reiciendis iste maiores maxime. Deleniti deserunt debitis. Laudantium illum esse ex.,Delivery,Positive,2025-10-08 09:55:55
8307748,9597865525,81765741,3,Occaecati amet dolorem repellat hic. Quae consequatur assumenda consequatur.,Delivery,Neutral,2025-08-28 01:37:23
8038437,3016392440,82522748,3,Eum doloremque nobis possimus a doloribus. Non nam quaerat facere ipsam.,Product Quality,Neutral,2024-07-03 20:52:47
8447722,4290938818,94371147,1,Eum aut iste aliquam blanditiis quo. Fugit iste incidunt mollitia possimus vitae.,Delivery,Negative,2024-12-09 13:14:26
5149195,6204046439,25617521,4,Beatae quisquam perspiciatis odit ratione. Dolor quibusdam tempora nulla commodi quidem quis.,Product Quality,Positive,2023-07-29 16:04:31
3678608,2926620300,8993903,5,Similique rerum accusamus consectetur vitae eum voluptate. Perspiciatis ut quisquam commodi cum ab.,App Experience,Positive,2024-11-05 00:19:58
223719,2583089053,75385917,5,Iste suscipit fuga odio quo delectus. Possimus doloremque iste totam eveniet optio reprehenderit.,Delivery,Positive,2023-09-12 15:05:20
6467479,3706077960,38569753,5,Officia officiis aspernatur assumenda voluptate.,App Experience,Positive,2023-02-13 18:43:24
2398555,9162127148,56331814,4,Quia ab mollitia aliquam voluptatibus a. Commodi rem autem illum. Fuga quia neque ducimus.,Product Quality,Positive,2023-05-01 13:47:22
9163178,4024687795,7960616,5,Voluptatum ratione neque ratione. Distinctio ut optio odio tempore deleniti similique possimus.,Product Quality,Positive,2023-08-19 08:51:33
2688679,4962345684,58090720,4,Autem deleniti quisquam saepe. Deleniti beatae sed.,App Experience,Positive,2023-12-19 21:07:55
6078901,5396316091,26854111,3,Id dolore optio necessitatibus ipsum dolores autem. Vero aut ipsa.,Delivery,Negative,2025-05-03 06:13:41
3778550,5331837148,36977355,4,Magnam hic recusandae at id ratione.,Product Quality,Positive,2025-01-20 09:38:40
4065712,6283835537,49367430,3,Facilis ipsa perspiciatis id architecto quod. Illo reprehenderit molestiae dolorum odit itaque.,App Experience,Neutral,2023-07-17 18:46:37
1077950,5627313772,6954287,3,Ullam doloremque maxime modi. Vitae qui neque voluptatibus.,Customer Service,Negative,2025-08-03 15:54:38
8687647,6058350712,89395389,5,Sint quae consectetur a animi quisquam. Ipsam illum delectus.,App Experience,Positive,2025-11-02 05:56:21
4598630,3623601312,23457570,3,Perspiciatis quia natus itaque. Fuga beatae non illum quo.,Product Quality,Neutral,2024-02-14 18:39:51
7158612,7141102038,54223562,4,Enim nemo at quisquam ipsam adipisci quas. Dolorum molestiae asperiores voluptatibus.,App Experience,Positive,2025-12-11 14:33:48
8310720,5349513959,22028007,1,Eveniet consectetur officiis aliquam.,Product Quality,Negative,2023-01-04 13:20:52
5449463,6537100005,54409800,3,Nam ipsam dolor quas vero. Non vero totam voluptatum dolorum ex error.,Customer Service,Neutral,2023-08-30 18:37:58
3263158,5928494326,50823849,4,Impedit dolorem eligendi ipsa assumenda. Ipsa hic voluptas voluptatibus eaque cum facilis.,App Experience,Positive,2023-08-03 12:30:52
6595475,6845527194,83995537,2,Ab ad porro delectus at adipisci. Delectus temporibus eveniet. Unde sed repellat.,App Experience,Negative,2023-09-15 21:23:31
1029858,8078309645,29597762,4,Rerum dolorum commodi nulla enim ad est. At ipsum libero expedita consequatur dolorem.,Delivery,Positive,2025-07-10 12:09:20
1257137,8621436939,52461354,4,Voluptas commodi eum distinctio dolore omnis quae. Eaque fuga natus ipsum placeat natus inventore.,Customer Service,Positive,2023-07-21 16:27:31
3868585,3003747245,46122740,5,Perferendis hic perspiciatis consequuntur. Dicta eaque incidunt mollitia illum aperiam.,Delivery,Positive,2023-04-16 17:30:47
1097877,7974282789,25710518,5,Laudantium nesciunt voluptatum cumque ut. Fugiat aliquam id debitis voluptatem. Aut quisquam atque.,App Experience,Positive,2025-12-02 13:27:42
5539604,3225240758,57499200,4,Itaque distinctio dolores tenetur odio. Officia corrupti ipsa similique fuga impedit atque.,Product Quality,Positive,2024-03-02 14:13:52
788894,2155608637,48245618,5,Maxime ut architecto eveniet ad inventore. Quod ex mollitia exercitationem voluptas adipisci.,Delivery,Positive,2025-01-05 10:20:11
5988143,9605512791,38579173,3,Natus tempora harum modi iste sit. Eos debitis ea dolores. Sequi provident pariatur consectetur.,Delivery,Neutral,2025-01-29 17:29:01
8690728,5823120544,76309299,4,Ipsum sapiente doloribus quisquam ipsum aut tempore. Sint sit magnam eaque.,Delivery,Positive,2023-01-10 10:22:55
6812674,9364544896,43462692,3,Eaque veniam porro dolores commodi ipsa. Doloremque voluptates sit ratione alias minus rem.,Product Quality,Neutral,2024-01-23 12:01:35
6651632,7659159415,94281313,4,Similique ipsam eius incidunt. Tempora minima repudiandae nihil repellendus consequuntur dolore.,Customer Service,Positive,2025-08-05 16:32:21
5803935,9770635636,22206318,4,Explicabo quasi quibusdam perferendis sunt. Quidem quasi possimus consectetur dolorem.,Product Quality,Positive,2025-08-18 21:41:52
9833265,6479327273,91944256,4,Fugiat eaque aut. Doloremque architecto quaerat laudantium molestiae.,Product Quality,Positive,2025-11-18 03:26:53
686687,6636715450,66905558,4,Corporis sequi in soluta nihil amet illum odio. In alias ipsam rerum eveniet quis eos.,App Experience,Positive,2023-07-05 12:18:29
1586303,8280979103,10789322,5,"Ullam magni fugit eaque ratione. Totam ex nam cupiditate ea ea.
Optio qui modi.",App Experience,Positive,2025-04-08 15:27:04
7735517,3783900072,73816037,3,Ad dicta a quidem aperiam libero eveniet. Dolor nihil et.,Product Quality,Negative,2025-05-05 17:30:22
9873260,7351938345,41505834,4,Possimus dolore deleniti perferendis. Sed accusantium nam adipisci doloribus mollitia.,Product Quality,Neutral,2024-01-15 00:10:18
7006993,6275415289,27732752,5,Maiores explicabo et dicta consequatur. Voluptatem vero autem laudantium facere tenetur ipsam.,Customer Service,Positive,2024-01-13 00:06:23
4960110,5266929325,14891744,5,Sint reprehenderit voluptate distinctio. Eaque eaque ut expedita atque aperiam incidunt modi.,Product Quality,Positive,2024-10-16 12:15:55
10879,6448286088,9840914,4,Distinctio vero incidunt in placeat iure nobis. Facilis officia sed non vero ea quod.,Delivery,Positive,2024-11-04 14:08:21
