campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
372497,New User Discount,2024-05-28,New Users,Email,631,106,69,86.09,146.29,3.75
929418,Weekend Special,2024-05-28,Premium,Email,934,206,92,58.67,385.2,3.06
76954,Festival Offer,2024-05-28,New Users,Social Media,586,177,78,88.86,125.34,1.73
25166,Flash Sale,2024-05-28,Inactive,Email,663,148,64,64.55,485.93,3.34
230108,Membership Drive,2024-05-28,New Users,SMS,525,289,80,68.75,233.7,2.13
243625,Category Promotion,2024-05-28,Premium,Email,612,298,97,50.29,393.41,1.62
52277,App Push Notification,2024-05-28,All,Social Media,504,140,83,93.28,110.21,3.59
661625,Email Campaign,2024-05-28,Premium,SMS,705,171,67,50.93,497.13,1.83
760828,Referral Program,2024-05-28,All,Email,787,203,53,86.36,378.07,3.11
28118,New User Discount,2024-05-29,New Users,Social Media,682,258,93,76.8,242.83,1.88
614755,Weekend Special,2024-05-29,All,Email,532,123,94,78.97,343.08,3.87
965967,Festival Offer,2024-05-29,Inactive,Social Media,644,260,29,61.22,419.9,2.84
292800,Flash Sale,2024-05-29,Inactive,App,805,297,30,63.35,469.67,2.01
939240,Membership Drive,2024-05-29,Premium,SMS,709,210,96,96.36,394.7,1.81
909288,Category Promotion,2024-05-29,Premium,Social Media,645,57,78,71.54,475.31,1.6
90515,App Push Notification,2024-05-29,New Users,Email,559,73,53,81.63,292.48,3.83
588568,Email Campaign,2024-05-29,All,Social Media,682,180,40,52.89,445.18,3.59
130102,Referral Program,2024-05-29,Premium,Social Media,527,224,43,52.62,423.97,3.28
94998,New User Discount,2024-05-30,Premium,SMS,470,122,27,87.77,166.55,2.44
574358,Weekend Special,2024-05-30,Premium,SMS,967,294,40,79.87,322.4,2.17
957137,Festival Offer,2024-05-30,New Users,SMS,821,100,74,73.48,206.63,2.23
765789,Flash Sale,2024-05-30,All,App,682,231,26,95.48,381.67,2.12
215981,Membership Drive,2024-05-30,Inactive,Email,620,279,77,55.97,368.04,3.43
127011,Category Promotion,2024-05-30,Inactive,Email,696,230,47,78.43,451.76,3.49
772558,App Push Notification,2024-05-30,Inactive,App,935,69,68,53.9,492.33,1.76
817246,Email Campaign,2024-05-30,New Users,Email,952,218,58,77.16,120.33,3.23
991857,Referral Program,2024-05-30,All,Email,718,120,49,64.44,302.33,2.22
870913,New User Discount,2024-05-31,Inactive,SMS,882,193,71,91.24,365.3,2.76
543083,Weekend Special,2024-05-31,New Users,Email,764,293,70,77.36,129.74,3.07
702785,Festival Offer,2024-05-31,All,Social Media,701,142,74,57.31,270.06,2.97
875397,Flash Sale,2024-05-31,All,Social Media,671,64,63,94.88,314.81,3.74
214616,Membership Drive,2024-05-31,New Users,Email,434,142,31,62.39,255.09,1.53
382942,Category Promotion,2024-05-31,All,SMS,605,65,93,58.5,229.29,2.1
358879,App Push Notification,2024-05-31,All,Email,879,281,89,60.49,336.16,3.53
941599,Email Campaign,2024-05-31,All,SMS,786,195,38,55.43,331.07,2.94
713384,Referral Program,2024-05-31,All,SMS,838,215,27,81.43,333.32,1.63
200148,New User Discount,2024-06-01,All,App,854,98,75,63.53,277.11,1.92
938784,Weekend Special,2024-06-01,All,Email,814,158,13,68.86,174.91,1.89
870395,Festival Offer,2024-06-01,New Users,Email,840,231,48,75.61,144.54,2.46
287955,Flash Sale,2024-06-01,Inactive,SMS,475,288,79,71.53,225.44,2.54
259011,Membership Drive,2024-06-01,New Users,App,981,230,86,71.72,128.96,1.83
89684,Category Promotion,2024-06-01,Premium,SMS,905,131,35,83.43,429.77,2.93
67826,App Push Notification,2024-06-01,All,Email,800,266,24,62.99,221.45,3.97
202917,Email Campaign,2024-06-01,Premium,Email,732,66,54,67.01,426.14,1.74
394557,Referral Program,2024-06-01,New Users,Social Media,819,167,86,74.3,499.45,2.74
64371,New User Discount,2024-06-02,Inactive,App,538,296,69,61.04,368.26,2.76
642353,Weekend Special,2024-06-02,New Users,Email,921,133,74,55.03,267.56,1.64
365456,Festival Offer,2024-06-02,Premium,App,841,190,70,89.39,448.28,2.43
118172,Flash Sale,2024-06-02,All,Email,815,247,70,93.96,190.83,1.87
737474,Membership Drive,2024-06-02,All,Social Media,857,204,75,64.16,253.94,2.05
278651,Category Promotion,2024-06-02,New Users,SMS,665,201,75,79.02,288.57,2.89
613576,App Push Notification,2024-06-02,All,App,507,135,98,66.38,342.51,3.74
591879,Email Campaign,2024-06-02,Premium,App,633,177,18,78.49,166.95,2.41
943877,Referral Program,2024-06-02,New Users,Email,823,274,84,73.12,226.45,3.18
704076,New User Discount,2024-06-03,Premium,Social Media,595,73,22,89.85,238.9,1.91
227621,Weekend Special,2024-06-03,All,Email,517,255,15,82.35,122.68,3.46
873615,Festival Offer,2024-06-03,Inactive,Email,435,163,79,86.1,487.63,3.39
501221,Flash Sale,2024-06-03,Inactive,App,964,154,83,78.45,425.26,2.65
189077,Membership Drive,2024-06-03,All,Email,800,126,36,91.38,338.65,2.38
744078,Category Promotion,2024-06-03,All,Social Media,619,192,65,90.13,194.58,2.4
823533,App Push Notification,2024-06-03,New Users,Email,425,125,33,76.4,298.19,2.27
944657,Email Campaign,2024-06-03,All,App,420,250,39,52.33,148.25,1.99
845281,Referral Program,2024-06-03,Inactive,App,826,242,79,84.31,385.11,2.88
467754,New User Discount,2024-06-04,New Users,Email,551,226,55,57.89,229.68,3.28
352888,Weekend Special,2024-06-04,Premium,Social Media,492,255,37,70.07,453.86,2.9
214755,Festival Offer,2024-06-04,Premium,App,458,150,11,80.06,229.91,3.35
950461,Flash Sale,2024-06-04,Inactive,App,418,279,82,54.2,380.0,3.76
736528,Membership Drive,2024-06-04,All,SMS,996,214,29,81.89,388.38,2.25
509544,Category Promotion,2024-06-04,Premium,Email,959,255,73,80.79,246.98,3.77
595455,App Push Notification,2024-06-04,Inactive,SMS,757,300,14,74.92,195.86,1.52
2219,Email Campaign,2024-06-04,New Users,App,963,177,48,75.37,186.74,1.9
172146,Referral Program,2024-06-04,New Users,Social Media,853,207,99,95.51,148.88,2.94
79801,New User Discount,2024-06-05,Premium,App,478,102,83,67.74,227.96,3.65
565500,Weekend Special,2024-06-05,All,App,943,82,65,51.42,264.05,2.54
97831,Festival Offer,2024-06-05,Premium,App,456,274,85,84.58,118.05,2.36
387246,Flash Sale,2024-06-05,All,Social Media,800,170,31,82.91,107.11,3.57
553510,Membership Drive,2024-06-05,All,App,580,93,49,89.77,289.85,2.07
477800,Category Promotion,2024-06-05,Inactive,App,650,209,60,95.1,197.84,3.75
391141,App Push Notification,2024-06-05,Inactive,Email,722,198,53,94.31,351.2,3.93
898695,Email Campaign,2024-06-05,Inactive,Social Media,411,176,57,81.9,104.32,2.81
922989,Referral Program,2024-06-05,New Users,SMS,937,84,61,63.76,375.19,1.66
92953,New User Discount,2024-06-06,Inactive,SMS,865,191,53,83.19,163.43,2.25
258595,Weekend Special,2024-06-06,Inactive,App,682,178,52,63.01,494.18,3.98
135469,Festival Offer,2024-06-06,All,Social Media,840,172,58,92.54,357.66,2.16
823656,Flash Sale,2024-06-06,Inactive,SMS,811,192,70,56.34,212.82,1.59
389850,Membership Drive,2024-06-06,Premium,SMS,851,62,53,83.39,331.36,2.71
576627,Category Promotion,2024-06-06,Inactive,Email,942,200,95,51.91,211.2,3.62
441445,App Push Notification,2024-06-06,New Users,SMS,962,89,23,94.66,437.51,2.07
695821,Email Campaign,2024-06-06,Premium,Social Media,519,196,13,96.93,166.87,3.74
886773,Referral Program,2024-06-06,New Users,SMS,564,183,18,67.35,464.9,3.58
277303,New User Discount,2024-06-07,Premium,SMS,609,288,80,83.33,230.79,2.81
975978,Weekend Special,2024-06-07,Inactive,SMS,802,267,43,93.57,458.09,2.7
763068,Festival Offer,2024-06-07,Premium,Social Media,474,159,32,65.47,406.36,2.78
747162,Flash Sale,2024-06-07,All,Email,605,128,89,50.34,465.54,1.64
295948,Membership Drive,2024-06-07,Premium,App,418,198,23,82.47,296.94,3.62
34263,Category Promotion,2024-06-07,Inactive,App,622,196,18,60.5,429.55,3.96
588277,App Push Notification,2024-06-07,New Users,App,911,197,34,91.59,208.82,3.73
184228,Email Campaign,2024-06-07,All,Social Media,561,230,86,95.46,105.21,2.4
681750,Referral Program,2024-06-07,Inactive,App,435,198,89,60.79,473.53,2.02
732433,New User Discount,2024-06-08,All,SMS,709,196,49,93.97,265.96,2.35
173150,Weekend Special,2024-06-08,All,App,882,101,13,53.61,246.89,3.55
78934,Festival Offer,2024-06-08,All,App,866,290,78,82.98,300.24,2.56
291745,Flash Sale,2024-06-08,All,SMS,608,184,94,88.86,342.74,1.64
965886,Membership Drive,2024-06-08,All,Email,613,236,70,62.05,344.25,1.72
482580,Category Promotion,2024-06-08,All,App,404,101,48,64.87,160.22,1.9
130892,App Push Notification,2024-06-08,Inactive,App,517,156,15,98.99,375.93,2.96
222416,Email Campaign,2024-06-08,New Users,SMS,572,285,89,75.41,494.43,2.11
879006,Referral Program,2024-06-08,Inactive,App,613,232,21,79.46,135.53,1.53
237390,New User Discount,2024-06-09,Inactive,App,722,271,56,80.94,241.95,2.32
320234,Weekend Special,2024-06-09,Premium,Email,873,189,43,59.03,498.21,1.54
571568,Festival Offer,2024-06-09,Inactive,SMS,864,202,34,65.32,326.59,3.82
33210,Flash Sale,2024-06-09,New Users,App,870,69,33,90.05,156.75,3.5
777808,Membership Drive,2024-06-09,Inactive,Social Media,496,157,55,69.82,343.39,2.72
355517,Category Promotion,2024-06-09,All,Email,535,196,79,78.41,173.9,3.75
875921,App Push Notification,2024-06-09,All,App,545,279,72,67.73,422.06,2.2
146388,Email Campaign,2024-06-09,All,Email,700,224,89,99.01,157.67,3.63
240490,Referral Program,2024-06-09,All,App,592,290,86,56.47,480.11,3.16
542677,New User Discount,2024-06-10,Premium,Email,412,101,25,68.68,412.18,2.0
124221,Weekend Special,2024-06-10,New Users,SMS,950,113,44,86.7,183.81,2.29
755011,Festival Offer,2024-06-10,New Users,Social Media,770,263,43,87.05,154.72,1.91
793449,Flash Sale,2024-06-10,New Users,Email,760,273,19,67.6,474.55,3.95
940956,Membership Drive,2024-06-10,Inactive,App,632,117,77,82.54,473.68,1.85
948628,Category Promotion,2024-06-10,All,SMS,805,207,92,84.39,226.95,2.7
425058,App Push Notification,2024-06-10,All,Social Media,718,288,100,74.04,354.33,3.02
30664,Email Campaign,2024-06-10,All,App,454,229,81,83.72,359.86,3.34
686821,Referral Program,2024-06-10,All,App,856,291,63,96.53,396.03,2.44
354225,New User Discount,2024-06-11,New Users,Email,515,206,60,84.34,264.97,3.02
598930,Weekend Special,2024-06-11,New Users,App,679,199,36,96.63,347.52,3.32
487168,Festival Offer,2024-06-11,Inactive,SMS,896,84,48,82.33,283.69,3.99
800840,Flash Sale,2024-06-11,Inactive,Social Media,724,146,12,52.99,204.24,2.59
564970,Membership Drive,2024-06-11,New Users,Social Media,869,101,17,83.93,102.18,2.56
751704,Category Promotion,2024-06-11,All,Social Media,780,228,26,55.85,272.41,2.78
267889,App Push Notification,2024-06-11,Inactive,App,664,206,75,93.61,294.11,1.63
202975,Email Campaign,2024-06-11,New Users,Social Media,802,62,29,87.06,178.67,3.61
449158,Referral Program,2024-06-11,New Users,App,478,85,59,70.36,263.97,3.3
938341,New User Discount,2024-06-12,Inactive,Social Media,411,109,96,90.44,298.74,2.41
984107,Weekend Special,2024-06-12,Premium,SMS,845,52,54,59.45,412.3,3.29
851052,Festival Offer,2024-06-12,New Users,App,509,215,96,56.93,441.18,3.01
467737,Flash Sale,2024-06-12,New Users,Email,998,288,72,81.92,135.36,2.01
583148,Membership Drive,2024-06-12,All,SMS,710,282,19,85.57,320.08,2.23
874813,Category Promotion,2024-06-12,New Users,App,897,223,67,79.49,402.04,3.1
308201,App Push Notification,2024-06-12,New Users,SMS,542,129,15,63.46,364.57,1.92
144806,Email Campaign,2024-06-12,Premium,Social Media,778,247,62,65.45,248.22,3.06
555127,Referral Program,2024-06-12,Premium,SMS,496,54,51,80.01,316.29,3.51
807925,New User Discount,2024-06-13,Premium,Social Media,577,64,30,78.55,200.34,2.08
536980,Weekend Special,2024-06-13,Premium,Email,456,195,64,92.63,154.67,3.34
65709,Festival Offer,2024-06-13,Premium,Social Media,860,298,82,66.52,306.34,2.19
800051,Flash Sale,2024-06-13,All,SMS,470,276,33,63.8,391.44,3.32
172684,Membership Drive,2024-06-13,New Users,App,955,204,64,94.69,228.82,2.53
603773,Category Promotion,2024-06-13,New Users,App,895,245,10,67.86,143.96,3.78
500666,App Push Notification,2024-06-13,New Users,Email,898,148,57,78.39,128.51,1.7
993658,Email Campaign,2024-06-13,All,Social Media,766,257,81,80.11,284.72,2.38
148589,Referral Program,2024-06-13,New Users,App,960,270,65,58.28,124.58,3.15
321949,New User Discount,2024-06-14,Inactive,SMS,790,56,45,60.6,417.78,2.4
971836,Weekend Special,2024-06-14,Premium,Email,916,218,82,94.53,367.25,3.21
903134,Festival Offer,2024-06-14,Inactive,Social Media,711,201,70,79.31,433.39,2.52
614953,Flash Sale,2024-06-14,All,App,618,90,71,77.02,440.93,2.74
950170,Membership Drive,2024-06-14,All,Social Media,960,211,59,57.21,394.06,2.45
281365,Category Promotion,2024-06-14,Premium,SMS,974,143,48,60.89,450.74,3.89
100575,App Push Notification,2024-06-14,Premium,Social Media,866,254,15,95.73,175.46,2.23
488543,Email Campaign,2024-06-14,New Users,Social Media,727,213,42,56.5,299.3,2.15
79935,Referral Program,2024-06-14,Premium,App,596,89,73,84.32,189.47,3.22
685257,New User Discount,2024-06-15,All,SMS,765,108,38,93.61,133.94,2.96
932913,Weekend Special,2024-06-15,All,App,760,95,25,86.92,243.05,3.54
274824,Festival Offer,2024-06-15,Premium,Email,741,269,45,81.28,231.02,3.18
765729,Flash Sale,2024-06-15,Inactive,App,466,162,86,67.71,424.43,3.83
153936,Membership Drive,2024-06-15,New Users,Social Media,757,129,33,70.77,405.38,2.43
940203,Category Promotion,2024-06-15,New Users,SMS,733,237,74,67.97,380.0,3.55
74421,App Push Notification,2024-06-15,All,Email,472,91,18,54.4,301.45,3.52
471729,Email Campaign,2024-06-15,All,Email,763,234,74,93.5,206.51,3.51
205285,Referral Program,2024-06-15,New Users,Social Media,982,258,49,67.69,464.1,1.89
241532,New User Discount,2024-06-16,All,App,825,288,87,70.51,189.72,2.69
986427,Weekend Special,2024-06-16,Premium,SMS,945,130,38,52.55,362.11,3.86
984140,Festival Offer,2024-06-16,New Users,Email,752,76,55,67.22,302.6,2.65
913270,Flash Sale,2024-06-16,All,App,789,199,62,82.33,205.25,3.06
486015,Membership Drive,2024-06-16,New Users,Social Media,890,270,27,74.88,467.55,3.01
380716,Category Promotion,2024-06-16,All,App,582,137,46,81.42,217.97,3.46
839334,App Push Notification,2024-06-16,New Users,SMS,679,211,87,63.86,179.06,2.52
375548,Email Campaign,2024-06-16,Inactive,App,961,291,90,53.22,238.16,3.14
519509,Referral Program,2024-06-16,All,Email,874,150,97,59.88,174.94,3.99
484517,New User Discount,2024-06-17,Premium,App,899,53,36,83.73,420.99,2.81
416472,Weekend Special,2024-06-17,Inactive,Social Media,902,294,80,96.47,128.23,1.52
402981,Festival Offer,2024-06-17,All,Email,502,135,75,88.1,369.42,3.34
648661,Flash Sale,2024-06-17,All,Email,508,253,15,66.62,433.48,3.72
554850,Membership Drive,2024-06-17,Premium,Social Media,958,186,35,57.87,459.97,3.26
377584,Category Promotion,2024-06-17,All,Email,795,195,87,98.0,172.53,3.13
769925,App Push Notification,2024-06-17,New Users,SMS,523,108,91,68.83,241.35,2.72
712865,Email Campaign,2024-06-17,Inactive,Email,456,270,52,84.9,103.68,1.55
908743,Referral Program,2024-06-17,New Users,App,816,107,27,69.78,467.92,3.52
332339,New User Discount,2024-06-18,New Users,SMS,871,275,69,74.14,318.62,1.63
132159,Weekend Special,2024-06-18,Premium,Social Media,801,57,75,92.9,423.68,3.65
574129,Festival Offer,2024-06-18,All,SMS,434,194,37,99.75,204.91,1.51
622420,Flash Sale,2024-06-18,All,App,420,262,95,66.11,378.36,1.59
704824,Membership Drive,2024-06-18,All,Email,998,106,84,55.69,227.16,3.89
683545,Category Promotion,2024-06-18,All,Email,660,213,91,73.47,435.47,3.4
66193,App Push Notification,2024-06-18,New Users,App,947,245,23,96.14,168.52,2.78
518433,Email Campaign,2024-06-18,New Users,SMS,468,78,66,72.45,140.54,1.53
661051,Referral Program,2024-06-18,Inactive,Social Media,457,172,35,59.08,180.1,2.49
507079,New User Discount,2024-06-19,All,Social Media,506,110,77,72.3,485.12,3.11
230404,Weekend Special,2024-06-19,New Users,App,950,130,75,83.21,246.14,3.66
579617,Festival Offer,2024-06-19,Premium,Social Media,819,248,64,54.96,127.9,2.95
187934,Flash Sale,2024-06-19,Inactive,App,567,196,85,66.19,221.72,2.5
243403,Membership Drive,2024-06-19,New Users,App,700,98,13,70.4,274.52,3.31
226208,Category Promotion,2024-06-19,Premium,SMS,760,162,84,52.43,439.86,3.54
417510,App Push Notification,2024-06-19,Premium,Social Media,470,180,54,99.18,395.08,3.08
515276,Email Campaign,2024-06-19,New Users,Social Media,528,220,68,95.8,380.21,2.85
469059,Referral Program,2024-06-19,Premium,App,754,206,49,87.13,486.55,2.81
586306,New User Discount,2024-06-20,All,App,580,167,38,52.07,413.61,1.68
763037,Weekend Special,2024-06-20,Premium,Social Media,555,273,69,59.13,292.94,1.81
336256,Festival Offer,2024-06-20,Premium,Social Media,878,146,99,94.55,275.18,2.22
975518,Flash Sale,2024-06-20,Inactive,SMS,460,51,72,52.15,139.49,2.74
296789,Membership Drive,2024-06-20,New Users,Social Media,710,50,37,59.59,284.18,1.67
967806,Category Promotion,2024-06-20,All,Email,606,177,79,82.06,400.34,1.51
696149,App Push Notification,2024-06-20,New Users,Email,760,129,29,72.57,335.66,2.86
905361,Email Campaign,2024-06-20,All,Social Media,853,167,32,52.64,484.91,2.44
775729,Referral Program,2024-06-20,Inactive,App,690,124,47,51.03,162.64,2.13
632739,New User Discount,2024-06-21,New Users,Email,540,72,70,86.2,473.2,1.52
688758,Weekend Special,2024-06-21,All,Social Media,843,264,73,81.04,216.99,2.41
828329,Festival Offer,2024-06-21,Premium,Email,613,187,52,91.74,180.64,2.42
756529,Flash Sale,2024-06-21,All,SMS,642,67,44,95.28,464.97,3.3
663194,Membership Drive,2024-06-21,New Users,Social Media,455,106,34,62.51,317.15,3.8
833345,Category Promotion,2024-06-21,New Users,SMS,463,293,30,67.39,150.4,2.53
422126,App Push Notification,2024-06-21,Inactive,Social Media,924,187,15,88.55,400.03,3.79
614130,Email Campaign,2024-06-21,Inactive,Email,789,72,61,58.92,127.97,3.74
888841,Referral Program,2024-06-21,New Users,SMS,549,132,30,88.59,464.24,3.49
987575,New User Discount,2024-06-22,All,Social Media,934,243,55,66.37,325.44,3.6
219955,Weekend Special,2024-06-22,All,Social Media,406,65,91,84.46,461.58,2.91
479056,Festival Offer,2024-06-22,All,Social Media,742,273,31,71.27,386.16,3.55
693220,Flash Sale,2024-06-22,New Users,SMS,682,147,13,54.51,415.59,3.5
189348,Membership Drive,2024-06-22,Premium,App,705,251,19,96.45,478.71,2.65
135191,Category Promotion,2024-06-22,Premium,Social Media,448,100,32,71.2,260.81,2.61
375544,App Push Notification,2024-06-22,Premium,Social Media,948,186,10,94.43,476.91,1.63
26105,Email Campaign,2024-06-22,All,Social Media,893,279,49,92.48,438.87,3.84
485580,Referral Program,2024-06-22,Premium,Email,567,187,68,68.51,186.75,3.69
742002,New User Discount,2024-06-23,New Users,Email,968,293,11,57.37,213.06,3.53
467657,Weekend Special,2024-06-23,All,Email,407,113,43,67.6,362.97,3.61
393118,Festival Offer,2024-06-23,All,App,557,215,85,80.17,136.87,3.52
519471,Flash Sale,2024-06-23,All,SMS,786,157,44,81.21,459.32,2.24
404079,Membership Drive,2024-06-23,Premium,SMS,747,147,52,87.39,145.22,2.86
750744,Category Promotion,2024-06-23,Inactive,Email,923,168,88,52.15,292.08,3.89
210810,App Push Notification,2024-06-23,All,App,810,241,55,97.68,148.05,3.07
801638,Email Campaign,2024-06-23,Premium,Social Media,981,228,42,52.25,291.69,3.43
274033,Referral Program,2024-06-23,New Users,Social Media,732,133,53,88.73,148.84,3.61
580476,New User Discount,2024-06-24,Premium,Email,432,112,50,77.53,122.71,3.15
714964,Weekend Special,2024-06-24,Inactive,SMS,875,162,37,60.46,471.25,2.09
248893,Festival Offer,2024-06-24,All,Social Media,404,89,26,82.02,473.18,1.51
934775,Flash Sale,2024-06-24,New Users,App,565,103,81,55.96,469.89,2.33
763702,Membership Drive,2024-06-24,All,App,997,266,90,86.49,318.65,3.0
282714,Category Promotion,2024-06-24,Inactive,Social Media,996,223,78,78.6,325.03,1.82
312864,App Push Notification,2024-06-24,New Users,SMS,788,277,15,97.22,247.44,1.75
543086,Email Campaign,2024-06-24,New Users,Social Media,634,270,86,71.66,102.72,2.6
302816,Referral Program,2024-06-24,Premium,SMS,711,293,86,64.61,139.74,3.69
567258,New User Discount,2024-06-25,All,Social Media,454,146,55,59.99,309.3,2.38
631426,Weekend Special,2024-06-25,Inactive,Social Media,735,58,52,69.49,439.7,3.3
700676,Festival Offer,2024-06-25,Premium,Social Media,466,199,82,79.01,184.87,3.48
296235,Flash Sale,2024-06-25,Inactive,Email,716,55,91,62.21,478.35,1.61
700467,Membership Drive,2024-06-25,Inactive,SMS,770,202,48,76.03,351.14,3.4
408909,Category Promotion,2024-06-25,All,App,817,186,99,68.02,189.85,3.32
327647,App Push Notification,2024-06-25,New Users,Email,972,244,46,56.61,413.91,2.68
32754,Email Campaign,2024-06-25,New Users,App,921,145,21,67.02,436.86,1.53
744425,Referral Program,2024-06-25,All,Social Media,816,52,88,93.09,335.52,2.69
534265,New User Discount,2024-06-26,Premium,App,571,183,93,77.81,169.05,2.54
777405,Weekend Special,2024-06-26,All,App,817,63,42,64.28,486.24,2.9
888003,Festival Offer,2024-06-26,Inactive,App,810,257,23,89.76,325.84,1.65
52616,Flash Sale,2024-06-26,All,Social Media,677,190,20,82.05,329.58,2.7
965093,Membership Drive,2024-06-26,Premium,SMS,615,241,18,87.38,408.98,2.37
851580,Category Promotion,2024-06-26,All,Email,575,179,72,54.06,258.94,2.98
73005,App Push Notification,2024-06-26,All,App,820,179,18,79.43,485.39,3.57
423724,Email Campaign,2024-06-26,Inactive,Social Media,428,130,86,60.31,229.64,3.48
580493,Referral Program,2024-06-26,New Users,App,591,110,42,69.06,247.95,3.37
408176,New User Discount,2024-06-27,Premium,SMS,409,136,20,61.2,355.47,3.58
419422,Weekend Special,2024-06-27,New Users,SMS,776,275,51,72.36,151.01,3.13
348925,Festival Offer,2024-06-27,New Users,SMS,984,254,26,78.4,149.61,2.74
61826,Flash Sale,2024-06-27,New Users,Social Media,528,243,32,93.43,129.52,2.31
908929,Membership Drive,2024-06-27,New Users,Social Media,869,299,12,55.08,466.85,2.64
579175,Category Promotion,2024-06-27,Inactive,App,803,61,62,93.0,416.57,1.87
892976,App Push Notification,2024-06-27,All,Social Media,478,215,88,65.58,475.87,1.71
264681,Email Campaign,2024-06-27,All,Email,632,200,61,96.43,106.48,2.33
513221,Referral Program,2024-06-27,Premium,Email,453,132,26,72.12,404.54,1.66
206599,New User Discount,2024-06-28,Premium,Email,638,168,64,96.2,183.33,1.53
287214,Weekend Special,2024-06-28,Inactive,Social Media,864,68,25,79.17,376.42,3.2
51888,Festival Offer,2024-06-28,Inactive,Email,616,196,70,63.32,471.93,3.65
856420,Flash Sale,2024-06-28,New Users,Social Media,528,160,18,92.3,290.97,3.95
887822,Membership Drive,2024-06-28,New Users,SMS,778,76,97,79.04,370.51,2.69
611183,Category Promotion,2024-06-28,New Users,Social Media,885,53,48,74.61,470.87,1.58
883836,App Push Notification,2024-06-28,Inactive,SMS,887,54,18,69.11,185.14,2.92
710283,Email Campaign,2024-06-28,Premium,Email,519,60,83,51.44,305.43,2.98
209390,Referral Program,2024-06-28,All,SMS,799,85,94,81.69,103.74,3.82
258194,New User Discount,2024-06-29,New Users,App,580,151,64,87.93,252.01,3.28
465024,Weekend Special,2024-06-29,All,App,654,165,34,92.4,234.43,1.61
820021,Festival Offer,2024-06-29,Inactive,App,619,240,67,92.37,433.47,3.86
798831,Flash Sale,2024-06-29,Premium,SMS,561,118,97,61.03,205.04,2.94
473482,Membership Drive,2024-06-29,Premium,App,699,144,65,62.05,131.38,1.57
66527,Category Promotion,2024-06-29,Inactive,Social Media,702,153,57,92.23,378.41,3.97
459415,App Push Notification,2024-06-29,Premium,SMS,801,252,55,51.7,393.19,3.66
949730,Email Campaign,2024-06-29,All,Social Media,910,60,98,97.01,421.2,2.79
732834,Referral Program,2024-06-29,Premium,SMS,980,99,24,71.14,431.4,1.51
789812,New User Discount,2024-06-30,All,Email,640,76,86,55.1,164.83,2.28
159472,Weekend Special,2024-06-30,New Users,Email,460,76,72,81.3,290.25,2.23
682634,Festival Offer,2024-06-30,Inactive,SMS,553,172,64,51.08,400.68,3.64
481221,Flash Sale,2024-06-30,New Users,Social Media,445,144,60,76.25,109.38,2.84
496640,Membership Drive,2024-06-30,New Users,App,631,292,92,62.97,265.3,3.78
414979,Category Promotion,2024-06-30,Inactive,App,436,189,20,66.6,173.75,1.54
11087,App Push Notification,2024-06-30,Inactive,Social Media,655,166,95,53.88,203.15,3.24
368655,Email Campaign,2024-06-30,New Users,Social Media,714,199,84,70.63,462.96,2.09
728151,Referral Program,2024-06-30,New Users,App,597,131,76,62.35,136.82,2.79
525910,New User Discount,2024-07-01,All,Social Media,930,63,10,72.82,447.74,2.24
980068,Weekend Special,2024-07-01,Inactive,Email,682,220,100,86.09,247.8,3.25
465180,Festival Offer,2024-07-01,Inactive,Social Media,455,188,63,61.36,261.57,2.48
309148,Flash Sale,2024-07-01,All,Social Media,603,247,34,73.36,210.91,2.77
118067,Membership Drive,2024-07-01,All,SMS,921,253,58,87.22,455.24,1.85
352568,Category Promotion,2024-07-01,All,App,465,172,55,89.94,242.55,3.53
576243,App Push Notification,2024-07-01,All,SMS,700,174,31,67.49,342.91,3.89
149302,Email Campaign,2024-07-01,All,Social Media,713,129,75,74.87,227.51,3.09
879435,Referral Program,2024-07-01,Inactive,Email,831,181,44,75.5,234.43,1.72
392670,New User Discount,2024-07-02,Premium,Email,806,148,43,54.2,362.17,2.78
516246,Weekend Special,2024-07-02,All,App,553,138,70,90.5,128.12,3.85
630745,Festival Offer,2024-07-02,Inactive,SMS,729,264,74,59.92,437.37,2.95
301460,Flash Sale,2024-07-02,New Users,SMS,603,182,23,80.54,203.01,2.63
798970,Membership Drive,2024-07-02,All,Social Media,782,283,80,97.58,479.71,2.47
760462,Category Promotion,2024-07-02,Inactive,SMS,418,102,23,93.31,452.36,3.97
122308,App Push Notification,2024-07-02,Inactive,SMS,800,241,14,83.23,364.84,2.74
49682,Email Campaign,2024-07-02,All,Email,530,206,63,98.98,481.63,1.81
492052,Referral Program,2024-07-02,All,Social Media,846,284,33,99.09,193.04,1.97
594445,New User Discount,2024-07-03,All,Social Media,848,243,82,90.88,112.15,1.64
922279,Weekend Special,2024-07-03,Inactive,SMS,645,169,65,93.47,174.21,3.43
878325,Festival Offer,2024-07-03,All,SMS,748,254,56,74.24,240.7,3.08
932814,Flash Sale,2024-07-03,Premium,App,886,205,32,95.07,198.49,2.33
568708,Membership Drive,2024-07-03,Inactive,App,664,286,34,56.23,163.27,2.58
707501,Category Promotion,2024-07-03,Premium,Email,424,62,67,96.51,190.33,1.61
562066,App Push Notification,2024-07-03,All,Email,451,93,97,90.9,254.44,1.85
845860,Email Campaign,2024-07-03,Inactive,SMS,901,288,86,69.78,117.94,3.52
528672,Referral Program,2024-07-03,All,Email,894,91,59,67.29,155.82,2.88
