order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
334224988,57703447,2025-08-24 17:54:26,2025-08-24 18:14:26,2025-08-24 18:09:26,On Time,2685.01,Wallet,70651,7178836013
4132201758,19927160,2025-02-22 05:44:47,2025-02-22 05:57:47,2025-02-22 06:09:47,Slightly Delayed,2059.39,Wallet,43389,4485892927
1416838911,33452374,2023-06-20 05:19:35,2023-06-20 05:31:35,2023-06-20 05:50:35,Significantly Delayed,1908.9,Card,13183,5519791996
6477235942,71830827,2023-09-04 19:03:14,2023-09-04 19:13:14,2023-09-04 19:14:14,On Time,4614.62,UPI,59530,4833713055
6600694646,58714197,2023-03-10 06:43:43,2023-03-10 06:54:43,2023-03-10 06:52:43,On Time,1511.17,UPI,69329,244145439
2391783013,75827155,2024-03-01 17:03:10,2024-03-01 17:14:10,2024-03-01 17:16:10,On Time,4029.76,Wallet,65905,1458466082
9053058504,93080969,2025-02-05 13:40:33,2025-02-05 13:57:33,2025-02-05 13:58:33,On Time,641.34,Card,23634,5059592172
6509751054,10221164,2023-09-14 03:36:33,2023-09-14 03:50:33,2023-09-14 04:05:33,Slightly Delayed,4880.66,Wallet,75103,20586432
4579792746,14771951,2024-05-23 20:05:37,2024-05-23 20:20:37,2024-05-23 20:25:37,On Time,2870.25,UPI,50960,370855375
3649972389,59084367,2023-12-17 07:26:07,2023-12-17 07:46:07,2023-12-17 07:54:07,Slightly Delayed,2555.98,Cash,65441,2833390629
4042408269,97274490,2025-06-07 23:56:39,2025-06-08 00:10:39,2025-06-08 00:24:39,Slightly Delayed,2939.77,Wallet,20130,950147419
3120347077,24859856,2023-05-31 10:22:43,2023-05-31 10:38:43,2023-05-31 10:52:43,Slightly Delayed,3464.6,Card,99324,2407117443
38621675,74324397,2025-03-21 20:09:22,2025-03-21 20:26:22,2025-03-21 20:31:22,On Time,1603.05,Wallet,19958,8983044856
1605828838,27055773,2024-02-13 02:58:19,2024-02-13 03:18:19,2024-02-13 03:23:19,On Time,2175.95,Cash,76396,977719598
6334381864,27277351,2023-01-25 23:26:39,2023-01-25 23:39:39,2023-01-25 23:41:39,On Time,4146.3,UPI,93334,7824574434
8405565143,87649395,2025-01-15 05:37:39,2025-01-15 05:50:39,2025-01-15 05:52:39,On Time,3802.02,Cash,43728,8419392793
5689357977,83448568,2024-01-31 03:03:53,2024-01-31 03:19:53,2024-01-31 03:16:53,On Time,3005.12,Wallet,33105,571424305
1136185535,62585181,2023-01-10 13:37:18,2023-01-10 13:55:18,2023-01-10 13:52:18,On Time,2605.66,UPI,71654,5347965843
5642020406,26704273,2025-11-24 01:25:05,2025-11-24 01:44:05,2025-11-24 01:42:05,On Time,1138.08,Card,50947,7347539536
5550311099,7184626,2023-11-12 12:50:00,2023-11-12 13:08:00,2023-11-12 13:04:00,On Time,2591.08,UPI,10890,2732417250
6103936153,57368942,2024-05-05 18:25:40,2024-05-05 18:39:40,2024-05-05 18:37:40,On Time,1992.32,Cash,13844,1360195004
9329652404,84052420,2024-06-21 03:30:10,2024-06-21 03:43:10,2024-06-21 03:51:10,Slightly Delayed,2711.35,Card,26279,8243221852
2166754207,45300990,2024-10-11 09:45:50,2024-10-11 09:59:50,2024-10-11 10:25:50,Significantly Delayed,382.12,Cash,61369,4336837664
3705827425,14687948,2023-05-31 21:44:20,2023-05-31 21:59:20,2023-05-31 21:56:20,On Time,3718.17,Wallet,57715,2643427220
6487682062,26324710,2023-02-03 12:19:51,2023-02-03 12:34:51,2023-02-03 12:31:51,On Time,883.1,Wallet,7413,3057495791
2330629883,96210572,2023-01-25 11:04:07,2023-01-25 11:19:07,2023-01-25 11:15:07,On Time,892.18,Wallet,37603,6813925222
3971656199,25347432,2025-10-26 04:52:28,2025-10-26 05:08:28,2025-10-26 05:03:28,On Time,4409.48,Cash,99740,4752685513
7855554787,28266942,2023-04-27 14:24:11,2023-04-27 14:42:11,2023-04-27 14:45:11,On Time,2968.57,Wallet,96864,9218258758
8917492194,80595602,2025-01-27 21:11:52,2025-01-27 21:23:52,2025-01-27 21:20:52,On Time,1542.0,Cash,85059,9514379380
6328327686,93436513,2024-01-14 18:24:46,2024-01-14 18:43:46,2024-01-14 18:50:46,Slightly Delayed,1092.06,Wallet,54342,5751279101
3498513166,61614307,2024-08-30 05:52:42,2024-08-30 06:03:42,2024-08-30 06:06:42,On Time,1801.43,Card,7552,8362220103
2379075766,92481533,2025-05-17 10:30:53,2025-05-17 10:49:53,2025-05-17 11:02:53,Slightly Delayed,3787.96,Card,31559,4202125281
6850218219,60864827,2025-07-19 23:14:56,2025-07-19 23:24:56,2025-07-19 23:35:56,Slightly Delayed,1653.84,Card,80952,8125064633
8273818385,69916887,2025-01-22 06:10:45,2025-01-22 06:20:45,2025-01-22 06:24:45,On Time,3230.12,Cash,79132,3645880409
5347899130,12103366,2024-06-10 17:39:31,2024-06-10 17:50:31,2024-06-10 17:46:31,On Time,1557.73,Cash,3023,2239997778
6949712174,43941284,2023-04-15 01:28:09,2023-04-15 01:40:09,2023-04-15 01:36:09,On Time,1287.31,Cash,38323,9920659591
1950774308,17334301,2025-10-25 23:20:17,2025-10-25 23:37:17,2025-10-26 00:03:17,Significantly Delayed,5408.32,UPI,11173,6306843986
5384193485,89698399,2023-11-07 07:14:17,2023-11-07 07:24:17,2023-11-07 07:27:17,On Time,2482.9,UPI,16422,9204960393
1733211015,49117640,2023-09-28 06:41:30,2023-09-28 06:53:30,2023-09-28 06:55:30,On Time,1606.26,Cash,96398,1109611986
7665260569,44166847,2024-09-07 23:30:32,2024-09-07 23:44:32,2024-09-07 23:45:32,On Time,442.03,Cash,29132,351911313
6299613030,63408554,2023-03-23 20:28:07,2023-03-23 20:44:07,2023-03-23 20:44:07,On Time,2772.95,Card,90031,290291340
3807050867,15416091,2025-05-25 21:12:50,2025-05-25 21:26:50,2025-05-25 21:32:50,Slightly Delayed,4219.7,Wallet,38685,1265385661
7484445746,33304465,2024-09-18 11:28:20,2024-09-18 11:44:20,2024-09-18 11:40:20,On Time,897.8,Cash,88899,9325347805
4938470545,9292793,2023-01-10 11:20:03,2023-01-10 11:34:03,2023-01-10 11:36:03,On Time,2015.85,Cash,33432,5608321915
966538488,398336,2024-09-23 22:03:43,2024-09-23 22:16:43,2024-09-23 22:14:43,On Time,3370.35,UPI,59496,7997683478
9034329425,47467896,2023-12-22 15:56:36,2023-12-22 16:11:36,2023-12-22 16:25:36,Slightly Delayed,1559.11,UPI,35376,945118569
9001885109,76268340,2024-11-11 12:07:46,2024-11-11 12:17:46,2024-11-11 12:20:46,On Time,446.09,Card,80340,6987285707
6973743348,22372551,2025-12-04 02:49:01,2025-12-04 03:02:01,2025-12-04 03:31:01,Significantly Delayed,1765.2,Cash,28980,4148055258
1640585578,71340205,2023-02-27 07:50:00,2023-02-27 08:09:00,2023-02-27 08:09:00,On Time,243.76,Cash,77370,1717862612
1864174592,65031025,2025-02-06 10:36:16,2025-02-06 10:51:16,2025-02-06 10:50:16,On Time,1315.65,UPI,37871,3767413841
1271175956,54684608,2025-03-06 08:16:45,2025-03-06 08:32:45,2025-03-06 08:46:45,Slightly Delayed,1651.91,Cash,50021,9050735588
5674397271,26686352,2024-01-05 14:43:26,2024-01-05 15:00:26,2024-01-05 15:05:26,On Time,2889.61,Cash,32076,3932394159
7273462763,84148996,2025-02-06 20:59:04,2025-02-06 21:09:04,2025-02-06 21:13:04,On Time,1982.02,Cash,17542,2832528055
9887774836,33567876,2024-03-12 21:37:53,2024-03-12 21:52:53,2024-03-12 21:56:53,On Time,2861.63,UPI,17600,4231518185
7877473076,10885742,2025-05-18 12:49:41,2025-05-18 13:08:41,2025-05-18 13:07:41,On Time,780.5,Card,50374,851358464
3904472573,89504082,2025-04-29 02:53:18,2025-04-29 03:03:18,2025-04-29 03:20:18,Significantly Delayed,33.93,UPI,84250,5238592307
3871951666,5486155,2024-07-06 20:25:43,2024-07-06 20:40:43,2024-07-06 20:49:43,Slightly Delayed,2099.07,Wallet,23743,8806496779
4261882235,47557699,2025-11-27 14:27:40,2025-11-27 14:40:40,2025-11-27 14:39:40,On Time,5142.23,UPI,98199,7172855343
3772718158,83557789,2023-08-22 04:16:07,2023-08-22 04:26:07,2023-08-22 04:39:07,Slightly Delayed,1194.31,Card,37102,3031523852
1941660222,55749530,2023-03-03 21:38:46,2023-03-03 21:54:46,2023-03-03 21:52:46,On Time,686.12,Card,43397,1059791387
98531949,90151492,2023-05-25 22:08:07,2023-05-25 22:18:07,2023-05-25 22:23:07,On Time,3160.34,Cash,87860,4421154559
768905093,42842158,2024-12-26 10:25:52,2024-12-26 10:43:52,2024-12-26 10:48:52,On Time,3235.26,Card,79561,5196277401
3671648618,15247030,2023-07-12 13:00:27,2023-07-12 13:10:27,2023-07-12 13:08:27,On Time,1604.83,Cash,13084,9032576090
3749881348,31087006,2023-01-28 16:15:31,2023-01-28 16:33:31,2023-01-28 16:37:31,On Time,3572.35,Wallet,99601,6399061903
6074051219,77901866,2024-10-07 17:33:35,2024-10-07 17:50:35,2024-10-07 18:04:35,Slightly Delayed,4459.55,Card,30224,5678738820
4639017116,54882253,2025-07-22 20:25:52,2025-07-22 20:41:52,2025-07-22 20:40:52,On Time,2536.97,Wallet,12441,2920711757
5685460005,98062681,2025-03-01 21:36:15,2025-03-01 21:51:15,2025-03-01 22:04:15,Slightly Delayed,370.32,UPI,80759,1962653990
9495611109,37884791,2025-11-03 09:36:29,2025-11-03 09:52:29,2025-11-03 09:47:29,On Time,3355.38,Card,22654,4983878354
7399395544,97592825,2023-10-08 10:55:44,2023-10-08 11:11:44,2023-10-08 11:38:44,Significantly Delayed,164.99,Wallet,73316,5122817822
3851068522,92382551,2024-01-11 12:31:12,2024-01-11 12:43:12,2024-01-11 12:46:12,On Time,5712.82,Cash,56194,8235275924
2482853592,64263371,2025-08-25 04:29:20,2025-08-25 04:48:20,2025-08-25 04:53:20,On Time,2490.15,Wallet,65114,9653680368
6810604724,61513874,2023-03-15 23:46:58,2023-03-15 23:56:58,2023-03-16 00:09:58,Slightly Delayed,4167.65,Card,40725,7802623026
4316031624,32289796,2024-03-10 14:43:06,2024-03-10 14:56:06,2024-03-10 14:58:06,On Time,953.8,Wallet,99201,9366618407
9690256948,78331941,2024-07-03 11:17:15,2024-07-03 11:31:15,2024-07-03 11:28:15,On Time,556.96,Cash,4133,2831176030
2154598606,11728382,2025-01-30 20:42:50,2025-01-30 21:00:50,2025-01-30 20:57:50,On Time,3549.45,Card,39774,2198499024
5226330137,53753638,2024-07-11 05:14:19,2024-07-11 05:26:19,2024-07-11 05:21:19,On Time,1683.07,Wallet,48490,2524284077
2141670798,66741700,2024-09-17 20:17:35,2024-09-17 20:35:35,2024-09-17 20:40:35,On Time,1201.39,Card,87212,6842953384
6062747236,54459841,2025-03-09 11:41:18,2025-03-09 11:51:18,2025-03-09 11:50:18,On Time,3579.57,Card,53504,4485181444
2319543371,58404403,2023-03-30 05:49:33,2023-03-30 06:03:33,2023-03-30 06:05:33,On Time,3318.33,UPI,16360,4186058445
8233000815,92044187,2025-11-17 21:21:31,2025-11-17 21:38:31,2025-11-17 21:36:31,On Time,1201.61,Card,89370,3577478504
985247791,7371532,2025-10-11 14:24:03,2025-10-11 14:36:03,2025-10-11 14:51:03,Slightly Delayed,2224.2,Wallet,67530,1853603261
865836872,15133098,2023-04-10 01:15:47,2023-04-10 01:28:47,2023-04-10 01:32:47,On Time,3314.7,Wallet,36583,2240948353
7666009554,13073354,2024-09-29 06:14:13,2024-09-29 06:33:13,2024-09-29 06:56:13,Significantly Delayed,2736.43,Cash,42008,256473432
2691774658,72479347,2023-07-05 23:46:16,2023-07-06 00:03:16,2023-07-06 00:33:16,Significantly Delayed,1591.9,UPI,87517,6224868911
3613542616,75726790,2024-09-20 04:28:09,2024-09-20 04:39:09,2024-09-20 04:41:09,On Time,3185.58,Wallet,64758,9819343107
9791228851,79886763,2023-02-03 00:02:46,2023-02-03 00:21:46,2023-02-03 00:24:46,On Time,343.72,Wallet,67053,6355521806
3094469825,85661543,2025-04-14 18:42:55,2025-04-14 18:56:55,2025-04-14 19:08:55,Slightly Delayed,3246.31,Cash,14984,2064053864
71727237,18481093,2025-02-28 19:01:16,2025-02-28 19:18:16,2025-02-28 19:15:16,On Time,1232.78,Cash,7566,907880564
5272782571,92019778,2025-07-04 22:09:54,2025-07-04 22:20:54,2025-07-04 22:15:54,On Time,2703.43,Card,39127,3887867943
5914296717,17372155,2025-04-29 22:34:27,2025-04-29 22:49:27,2025-04-29 23:05:27,Significantly Delayed,3960.02,Card,55166,2399935275
8385150321,90246418,2023-07-12 11:20:11,2023-07-12 11:31:11,2023-07-12 11:35:11,On Time,2957.98,Card,66878,2972689460
4305017470,92099212,2023-05-20 16:55:12,2023-05-20 17:11:12,2023-05-20 17:15:12,On Time,1649.5,Card,79571,191387362
7059525426,94829253,2023-07-27 20:26:13,2023-07-27 20:39:13,2023-07-27 20:43:13,On Time,408.99,Wallet,9604,3409927209
6313929877,60862883,2024-08-19 14:45:11,2024-08-19 14:57:11,2024-08-19 15:01:11,On Time,1305.56,Wallet,21176,4830619689
9525675644,57226006,2023-12-13 21:08:17,2023-12-13 21:20:17,2023-12-13 21:23:17,On Time,3487.88,UPI,30290,4737795464
740099293,87512286,2023-04-24 05:44:58,2023-04-24 06:00:58,2023-04-24 06:05:58,On Time,1529.86,Card,59873,644584162
2799428042,54642854,2023-07-23 10:01:23,2023-07-23 10:15:23,2023-07-23 10:12:23,On Time,2687.77,UPI,5041,193945853
5040586301,6806504,2024-02-12 11:13:32,2024-02-12 11:24:32,2024-02-12 11:28:32,On Time,477.36,UPI,9156,9350294215
1267323254,58891403,2023-10-23 11:17:38,2023-10-23 11:35:38,2023-10-23 11:33:38,On Time,885.68,Cash,62013,9628101161
9863908943,2088964,2023-09-14 04:56:47,2023-09-14 05:14:47,2023-09-14 05:12:47,On Time,4038.8,Cash,91012,4024482048
8975479780,92514298,2023-03-07 13:51:54,2023-03-07 14:02:54,2023-03-07 14:25:54,Significantly Delayed,3188.69,Wallet,47074,2563936214
9884855819,23041286,2025-05-02 00:40:36,2025-05-02 00:54:36,2025-05-02 01:07:36,Slightly Delayed,1341.09,UPI,47136,6942466230
6651665577,28872425,2025-08-24 13:05:21,2025-08-24 13:18:21,2025-08-24 13:16:21,On Time,4542.46,UPI,72234,4934976530
82799744,97822064,2023-01-21 05:44:36,2023-01-21 06:01:36,2023-01-21 06:13:36,Slightly Delayed,3469.32,Card,64543,4012000194
5970861876,41064224,2025-11-01 08:14:18,2025-11-01 08:33:18,2025-11-01 08:34:18,On Time,1419.95,UPI,73363,41686017
7977514735,28944250,2023-09-24 20:17:55,2023-09-24 20:32:55,2023-09-24 20:57:55,Significantly Delayed,83.04,Wallet,37395,332921728
8027562493,46437223,2024-03-02 05:23:30,2024-03-02 05:36:30,2024-03-02 05:35:30,On Time,1645.08,Wallet,93654,1615173282
4540964386,60292571,2023-07-01 17:43:36,2023-07-01 17:54:36,2023-07-01 18:11:36,Significantly Delayed,1972.89,UPI,3343,5983627029
9986881731,9916624,2023-06-11 16:18:56,2023-06-11 16:37:56,2023-06-11 16:35:56,On Time,2875.29,UPI,76452,9204261441
979038533,60948875,2025-03-03 14:29:52,2025-03-03 14:46:52,2025-03-03 14:51:52,On Time,5537.51,Card,41397,7691229538
7989632168,87520579,2023-03-22 14:53:33,2023-03-22 15:09:33,2023-03-22 15:24:33,Slightly Delayed,371.12,UPI,22762,6166594102
8749856749,22946590,2023-03-05 02:33:34,2023-03-05 02:50:34,2023-03-05 03:02:34,Slightly Delayed,1503.73,Card,27710,1253262788
4546117451,48503012,2025-01-24 05:01:49,2025-01-24 05:19:49,2025-01-24 05:16:49,On Time,4254.03,UPI,36686,2619293150
4985733482,9004853,2024-08-27 02:53:17,2024-08-27 03:07:17,2024-08-27 03:04:17,On Time,443.17,Card,65141,4015013897
9911106641,95018841,2024-03-11 09:43:31,2024-03-11 09:54:31,2024-03-11 09:58:31,On Time,4259.24,UPI,25868,9691020767
1797175715,10596779,2024-07-13 16:08:43,2024-07-13 16:25:43,2024-07-13 16:28:43,On Time,3594.2,Wallet,35677,4410545174
483290390,805824,2023-07-25 13:32:55,2023-07-25 13:43:55,2023-07-25 14:08:55,Significantly Delayed,2318.66,Cash,23318,9616603379
4020789535,40217667,2025-01-16 18:13:12,2025-01-16 18:28:12,2025-01-16 18:28:12,On Time,4004.07,Cash,10335,7613375899
1877416677,62353417,2025-09-21 13:12:24,2025-09-21 13:24:24,2025-09-21 13:29:24,On Time,3039.22,Card,24284,669670580
9826741158,37978114,2023-09-20 12:08:01,2023-09-20 12:23:01,2023-09-20 12:28:01,On Time,2094.82,Cash,8895,8201633461
8491155,35962016,2024-05-19 06:16:03,2024-05-19 06:28:03,2024-05-19 06:29:03,On Time,2034.19,Card,84483,6763945276
8948540995,90523479,2023-05-03 22:43:15,2023-05-03 23:00:15,2023-05-03 22:59:15,On Time,4271.76,UPI,80755,3390847310
974157022,2832449,2023-10-08 19:32:11,2023-10-08 19:44:11,2023-10-08 19:40:11,On Time,2564.68,Wallet,67632,9218088380
4721312135,49538767,2025-09-19 04:10:31,2025-09-19 04:26:31,2025-09-19 04:39:31,Slightly Delayed,1960.11,UPI,28314,2520863121
1169010819,38557158,2025-11-30 10:57:18,2025-11-30 11:16:18,2025-11-30 11:15:18,On Time,809.79,UPI,37590,2399769133
7173357155,43487766,2023-06-29 11:10:11,2023-06-29 11:24:11,2023-06-29 11:21:11,On Time,2376.39,Wallet,26420,2113041687
3042033311,58453118,2023-05-16 09:51:07,2023-05-16 10:06:07,2023-05-16 10:05:07,On Time,1324.19,Card,72067,8732393721
121502086,21790866,2023-10-12 21:31:40,2023-10-12 21:45:40,2023-10-12 21:50:40,On Time,2985.86,Wallet,31526,6560513677
6241817410,62803772,2024-09-01 18:26:09,2024-09-01 18:37:09,2024-09-01 19:00:09,Significantly Delayed,2921.9,Card,23201,7672545740
3060528204,22375472,2023-07-28 08:23:26,2023-07-28 08:39:26,2023-07-28 08:42:26,On Time,2622.35,Card,49592,4066177672
9137658572,97019125,2023-12-14 18:32:06,2023-12-14 18:47:06,2023-12-14 18:52:06,On Time,3362.42,UPI,22217,2683188366
1086979450,59140562,2023-07-17 20:47:33,2023-07-17 21:00:33,2023-07-17 20:58:33,On Time,3570.16,Card,4961,5322082210
3142929045,89748638,2025-05-14 04:23:31,2025-05-14 04:42:31,2025-05-14 04:45:31,On Time,3279.16,Card,18213,3069922068
2180068761,38770089,2025-01-11 11:15:14,2025-01-11 11:31:14,2025-01-11 11:35:14,On Time,3840.18,UPI,39239,9028808892
2361306259,31408339,2024-06-01 20:00:21,2024-06-01 20:19:21,2024-06-01 20:19:21,On Time,2355.1,Wallet,87472,5772850243
5546696824,91920086,2024-06-21 10:25:27,2024-06-21 10:37:27,2024-06-21 10:35:27,On Time,3677.36,UPI,42110,2713183097
6485861768,46186263,2024-07-14 18:03:06,2024-07-14 18:18:06,2024-07-14 18:23:06,On Time,851.84,Cash,637,6520417584
5836582278,23265922,2025-11-18 08:41:01,2025-11-18 08:58:01,2025-11-18 09:24:01,Significantly Delayed,1269.74,UPI,53622,635062396
2574500720,16195355,2025-09-29 16:14:07,2025-09-29 16:30:07,2025-09-29 16:27:07,On Time,562.81,Card,48447,5747474079
5134184615,22633233,2025-07-10 06:56:19,2025-07-10 07:10:19,2025-07-10 07:05:19,On Time,758.19,Wallet,49328,9383802756
723874151,20022133,2025-01-18 13:31:48,2025-01-18 13:51:48,2025-01-18 13:50:48,On Time,974.81,Wallet,94239,8789368584
7479980451,72347344,2024-04-04 12:19:07,2024-04-04 12:29:07,2024-04-04 12:37:07,Slightly Delayed,4534.22,Card,58763,9239281620
5198705324,61936177,2024-03-29 12:43:38,2024-03-29 12:53:38,2024-03-29 12:57:38,On Time,3093.72,Cash,87896,7198465313
6436806499,58750187,2024-01-21 13:07:27,2024-01-21 13:21:27,2024-01-21 13:32:27,Slightly Delayed,885.97,Wallet,49722,9486048690
6708000405,95184459,2025-01-26 06:28:07,2025-01-26 06:42:07,2025-01-26 06:45:07,On Time,5049.91,Card,79647,9038279762
5080683405,12243248,2025-02-16 20:44:58,2025-02-16 20:54:58,2025-02-16 21:18:58,Significantly Delayed,5111.81,Cash,4416,2544781870
6307920493,7359214,2025-09-04 15:16:12,2025-09-04 15:36:12,2025-09-04 15:47:12,Slightly Delayed,4221.88,UPI,13441,8376825842
8773560286,33981622,2024-01-28 01:55:58,2024-01-28 02:10:58,2024-01-28 02:13:58,On Time,1741.96,Cash,51340,9440713333
5338867366,56504756,2024-10-24 13:57:39,2024-10-24 14:16:39,2024-10-24 14:18:39,On Time,1574.0,Wallet,34652,3373686390
882503321,61622490,2025-09-28 01:13:00,2025-09-28 01:33:00,2025-09-28 01:38:00,On Time,860.08,Card,10216,283660685
7677669021,9880367,2025-03-01 15:17:06,2025-03-01 15:36:06,2025-03-01 15:34:06,On Time,961.69,Cash,78583,2055070611
4021972130,24130905,2024-04-05 05:40:54,2024-04-05 05:57:54,2024-04-05 06:08:54,Slightly Delayed,768.7,Wallet,57674,7226046935
6872836843,11038163,2023-01-17 09:46:52,2023-01-17 09:57:52,2023-01-17 10:10:52,Slightly Delayed,2555.56,Wallet,47732,5615144836
3877923677,45003330,2024-06-04 23:09:17,2024-06-04 23:19:17,2024-06-04 23:32:17,Slightly Delayed,4054.92,Cash,99565,6306348559
7559818998,49568292,2025-08-19 20:26:13,2025-08-19 20:42:13,2025-08-19 21:00:13,Significantly Delayed,5665.16,UPI,56211,5445139839
9277339110,76165483,2024-11-29 07:43:33,2024-11-29 07:58:33,2024-11-29 08:16:33,Significantly Delayed,777.77,Cash,51893,4926882344
9845810238,62191939,2024-07-25 11:01:10,2024-07-25 11:16:10,2024-07-25 11:11:10,On Time,606.48,Cash,34552,5878565548
3444704132,98043990,2024-04-03 16:43:00,2024-04-03 16:55:00,2024-04-03 16:57:00,On Time,1788.03,Card,55025,7907609278
7470162664,57246084,2024-03-10 04:57:51,2024-03-10 05:15:51,2024-03-10 05:19:51,On Time,1840.12,UPI,72573,9371494011
1828470912,93668073,2024-09-15 10:37:47,2024-09-15 10:55:47,2024-09-15 10:55:47,On Time,1572.6,Wallet,510,3981671191
6662240280,53307357,2025-04-26 12:19:22,2025-04-26 12:34:22,2025-04-26 12:33:22,On Time,2467.31,Wallet,35491,1259643052
7550143750,69987225,2023-02-11 18:23:53,2023-02-11 18:33:53,2023-02-11 18:33:53,On Time,3595.34,Wallet,14490,9065128696
4345851740,72381791,2023-09-28 03:24:25,2023-09-28 03:43:25,2023-09-28 03:38:25,On Time,1114.38,Wallet,64610,9996145992
9244359742,86466298,2023-07-07 08:47:24,2023-07-07 09:03:24,2023-07-07 09:00:24,On Time,394.11,Wallet,5486,7307462061
9254018676,88960540,2025-03-14 21:18:43,2025-03-14 21:30:43,2025-03-14 21:34:43,On Time,3766.05,Cash,43543,5225282226
1305504793,57217353,2023-11-21 20:14:48,2023-11-21 20:29:48,2023-11-21 20:26:48,On Time,813.11,Cash,13151,9783708957
9313754900,4184025,2025-03-21 16:22:46,2025-03-21 16:36:46,2025-03-21 16:41:46,On Time,3567.51,Card,40252,4591671089
4938238388,82962372,2023-06-23 10:20:41,2023-06-23 10:38:41,2023-06-23 10:36:41,On Time,2916.94,UPI,50617,3366532759
8714213652,58036241,2025-09-09 12:10:22,2025-09-09 12:20:22,2025-09-09 12:19:22,On Time,2776.36,Wallet,74044,7850548054
3254830931,73697376,2024-01-12 04:06:43,2024-01-12 04:21:43,2024-01-12 04:30:43,Slightly Delayed,176.39,Card,3398,1788990538
2545073734,1343972,2025-12-28 15:02:32,2025-12-28 15:17:32,2025-12-28 15:17:32,On Time,1603.05,Cash,71246,8906812683
117972952,38426583,2025-08-28 17:22:38,2025-08-28 17:34:38,2025-08-28 17:35:38,On Time,1757.36,Cash,42517,9808258388
2614505062,48145894,2023-01-30 10:29:42,2023-01-30 10:42:42,2023-01-30 10:52:42,Slightly Delayed,297.35,Wallet,11039,6267728815
1364738035,59461688,2024-06-02 09:14:01,2024-06-02 09:34:01,2024-06-02 09:49:01,Slightly Delayed,1142.22,Wallet,298,5019952460
5712088089,40977939,2023-05-03 17:10:05,2023-05-03 17:27:05,2023-05-03 17:34:05,Slightly Delayed,742.38,Card,8828,6996967622
4200177492,35555273,2025-01-07 14:29:30,2025-01-07 14:42:30,2025-01-07 14:53:30,Slightly Delayed,132.28,Cash,46841,6699065283
4076651232,72990528,2024-03-29 02:21:06,2024-03-29 02:39:06,2024-03-29 02:41:06,On Time,3785.89,Card,13617,416890368
9047651033,25080324,2024-04-26 03:06:37,2024-04-26 03:26:37,2024-04-26 03:28:37,On Time,1670.12,Cash,61582,1303839093
9125543356,68262563,2023-05-23 05:12:11,2023-05-23 05:32:11,2023-05-23 05:28:11,On Time,892.59,Cash,70460,889841941
4360603582,38545440,2024-08-16 23:29:02,2024-08-16 23:44:02,2024-08-16 23:47:02,On Time,3148.48,Wallet,2615,6974366916
6174607278,15997400,2024-12-07 19:26:49,2024-12-07 19:42:49,2024-12-07 19:44:49,On Time,1758.79,UPI,69332,5972706556
1734886863,25578646,2023-10-05 06:47:13,2023-10-05 07:04:13,2023-10-05 07:01:13,On Time,3563.57,UPI,64500,3209159762
4350771598,73511157,2025-12-17 09:40:42,2025-12-17 09:57:42,2025-12-17 09:57:42,On Time,875.22,Wallet,98576,6865125525
272105161,29856667,2024-05-09 12:24:40,2024-05-09 12:37:40,2024-05-09 12:47:40,Slightly Delayed,1606.81,UPI,56374,8567314509
9365275804,83552107,2023-07-28 06:00:23,2023-07-28 06:17:23,2023-07-28 06:18:23,On Time,1674.45,UPI,87946,7747714763
8790495422,80285354,2023-10-21 16:29:55,2023-10-21 16:44:55,2023-10-21 16:58:55,Slightly Delayed,2850.96,Wallet,86046,9372350088
4351426912,72443424,2023-11-29 21:15:56,2023-11-29 21:29:56,2023-11-29 21:50:56,Significantly Delayed,4988.12,Cash,39034,8794280677
8067262422,3986311,2024-06-12 23:38:01,2024-06-12 23:52:01,2024-06-12 23:53:01,On Time,548.02,Cash,68776,3125347937
1108463796,65906483,2024-10-15 13:34:33,2024-10-15 13:47:33,2024-10-15 13:51:33,On Time,3162.17,UPI,36981,7357515164
8178982156,35369862,2023-02-16 02:02:50,2023-02-16 02:17:50,2023-02-16 02:12:50,On Time,3851.53,Cash,46692,3997979327
7028780055,31783089,2023-01-16 19:25:09,2023-01-16 19:36:09,2023-01-16 19:41:09,On Time,813.4,UPI,84760,7135241224
5318828232,95646817,2024-06-10 23:45:45,2024-06-10 23:55:45,2024-06-10 23:55:45,On Time,742.63,UPI,23577,8699364785
2892610861,56483491,2023-09-28 20:11:02,2023-09-28 20:21:02,2023-09-28 20:21:02,On Time,2414.47,Card,37803,272654337
4439082696,72360657,2025-04-19 14:00:05,2025-04-19 14:20:05,2025-04-19 14:22:05,On Time,2035.94,Card,80488,9695693820
2692313495,59384862,2025-12-08 08:52:23,2025-12-08 09:07:23,2025-12-08 09:06:23,On Time,443.94,Card,56723,1499982193
2827514924,64419959,2024-05-25 13:00:16,2024-05-25 13:13:16,2024-05-25 13:41:16,Significantly Delayed,1621.27,Cash,75367,6553229679
140464191,50357565,2023-07-02 02:38:20,2023-07-02 02:49:20,2023-07-02 02:44:20,On Time,1074.81,Wallet,28826,2651696877
6070584085,5345402,2025-05-19 23:27:16,2025-05-19 23:39:16,2025-05-19 23:43:16,On Time,2752.11,UPI,1573,2166531955
9058036478,18848903,2024-12-03 20:04:43,2024-12-03 20:21:43,2024-12-03 20:19:43,On Time,2772.61,Cash,68807,1886646013
