campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
497721,Weekend Special,2024-09-03,All,App,736,125,100,84.21,139.77,2.69
979975,Festival Offer,2024-09-03,All,Social Media,837,278,35,92.05,270.11,1.94
367595,Flash Sale,2024-09-03,All,Email,693,73,75,78.98,192.05,1.75
565032,Membership Drive,2024-09-03,All,App,619,83,85,85.58,184.06,3.24
204341,Category Promotion,2024-09-03,All,Social Media,606,99,84,89.12,351.75,1.71
798262,App Push Notification,2024-09-03,New Users,Email,532,101,24,97.32,429.47,2.78
302240,Email Campaign,2024-09-03,All,Social Media,571,144,14,98.43,330.0,1.99
477447,Referral Program,2024-09-03,New Users,App,547,62,29,80.68,134.04,2.0
190610,New User Discount,2024-09-04,All,SMS,999,182,98,79.48,435.01,2.21
915776,Weekend Special,2024-09-04,Premium,App,476,191,32,98.52,104.68,3.28
46570,Festival Offer,2024-09-04,Premium,SMS,834,245,31,55.26,358.64,3.16
346015,Flash Sale,2024-09-04,Premium,SMS,491,90,58,70.65,206.29,3.68
723318,Membership Drive,2024-09-04,Inactive,Email,648,233,60,87.25,493.45,3.85
672333,Category Promotion,2024-09-04,Inactive,Email,886,164,24,62.22,246.73,1.55
268334,App Push Notification,2024-09-04,New Users,Social Media,903,102,81,68.71,116.49,2.73
587381,Email Campaign,2024-09-04,Inactive,App,613,139,61,96.82,488.24,1.51
399892,Referral Program,2024-09-04,All,Social Media,798,64,17,54.38,158.95,3.04
473008,New User Discount,2024-09-05,Inactive,Email,850,154,26,71.34,277.9,3.58
446369,Weekend Special,2024-09-05,Inactive,Email,405,54,36,70.1,331.28,2.87
747932,Festival Offer,2024-09-05,New Users,Email,829,275,79,96.03,431.16,1.52
561114,Flash Sale,2024-09-05,Inactive,App,772,66,96,68.22,207.02,3.03
929549,Membership Drive,2024-09-05,New Users,Email,963,292,68,98.23,410.99,2.79
215538,Category Promotion,2024-09-05,Premium,Email,884,213,96,79.12,129.87,2.99
865462,App Push Notification,2024-09-05,New Users,Email,995,242,31,59.08,123.16,3.97
730066,Email Campaign,2024-09-05,New Users,Email,952,239,72,86.95,398.97,2.53
657801,Referral Program,2024-09-05,All,Email,415,255,97,64.43,141.63,3.99
880172,New User Discount,2024-09-06,Inactive,Email,418,250,66,91.53,272.24,3.79
579199,Weekend Special,2024-09-06,Premium,Email,716,239,11,87.26,476.84,2.41
124354,Festival Offer,2024-09-06,New Users,App,514,118,35,65.63,491.63,2.33
952740,Flash Sale,2024-09-06,New Users,App,522,93,82,63.81,218.34,3.18
609376,Membership Drive,2024-09-06,Premium,SMS,477,223,30,78.86,219.51,1.64
460341,Category Promotion,2024-09-06,Inactive,Email,529,212,27,69.15,224.88,3.11
863365,App Push Notification,2024-09-06,Inactive,Email,580,229,13,56.82,275.97,2.35
965218,Email Campaign,2024-09-06,Premium,App,499,253,40,68.42,203.72,3.54
690085,Referral Program,2024-09-06,All,Social Media,418,194,78,95.68,347.4,2.72
912233,New User Discount,2024-09-07,Inactive,SMS,458,265,95,70.4,307.81,2.33
216077,Weekend Special,2024-09-07,All,SMS,538,262,62,51.37,442.07,3.45
676689,Festival Offer,2024-09-07,Inactive,Social Media,873,196,68,88.9,390.83,2.12
539056,Flash Sale,2024-09-07,All,Social Media,579,285,41,79.47,419.42,1.57
74900,Membership Drive,2024-09-07,New Users,Social Media,613,230,94,63.43,298.27,2.03
533095,Category Promotion,2024-09-07,Inactive,Email,930,159,47,53.3,217.21,3.92
489490,App Push Notification,2024-09-07,All,Email,721,122,15,52.92,370.83,2.27
568142,Email Campaign,2024-09-07,New Users,App,413,251,22,82.09,346.08,3.03
455024,Referral Program,2024-09-07,All,Social Media,827,135,88,59.67,492.98,2.8
144713,New User Discount,2024-09-08,Inactive,Social Media,916,83,32,75.53,275.14,2.63
459155,Weekend Special,2024-09-08,Inactive,SMS,618,173,83,93.91,367.16,3.74
110998,Festival Offer,2024-09-08,All,Social Media,703,232,98,68.42,142.29,3.66
729563,Flash Sale,2024-09-08,Inactive,App,989,188,41,82.01,414.04,3.29
582283,Membership Drive,2024-09-08,All,App,524,120,63,58.46,435.0,3.37
382103,Category Promotion,2024-09-08,All,App,944,201,10,70.55,233.84,2.95
779595,App Push Notification,2024-09-08,All,Social Media,992,77,24,99.26,360.71,1.77
592316,Email Campaign,2024-09-08,New Users,SMS,845,104,64,80.81,250.86,3.24
93563,Referral Program,2024-09-08,Inactive,App,667,53,39,91.25,455.83,1.59
237265,New User Discount,2024-09-09,Inactive,Social Media,486,234,93,97.19,240.66,3.08
678938,Weekend Special,2024-09-09,New Users,SMS,768,199,92,53.42,328.47,2.41
436112,Festival Offer,2024-09-09,Inactive,App,633,157,58,64.64,106.6,2.87
975825,Flash Sale,2024-09-09,Premium,App,413,139,64,99.73,174.18,1.86
60478,Membership Drive,2024-09-09,Inactive,App,790,79,65,97.03,325.95,3.69
837132,Category Promotion,2024-09-09,All,Email,646,102,75,69.41,382.11,2.25
18082,App Push Notification,2024-09-09,Premium,Social Media,625,55,39,95.94,407.05,3.27
516466,Email Campaign,2024-09-09,Inactive,Social Media,626,144,96,63.62,257.15,3.01
875765,Referral Program,2024-09-09,New Users,SMS,567,120,52,89.31,423.69,3.01
508942,New User Discount,2024-09-10,All,Email,948,108,35,82.27,492.3,2.49
162374,Weekend Special,2024-09-10,Inactive,SMS,504,107,87,70.6,212.87,3.3
292918,Festival Offer,2024-09-10,Premium,App,966,271,45,51.51,269.68,3.69
203779,Flash Sale,2024-09-10,New Users,Email,404,209,44,56.47,174.16,1.73
447797,Membership Drive,2024-09-10,New Users,SMS,797,197,84,63.44,470.43,2.84
896356,Category Promotion,2024-09-10,Premium,Email,752,160,76,69.66,106.96,3.79
681006,App Push Notification,2024-09-10,Premium,SMS,741,241,80,73.15,125.25,2.55
871342,Email Campaign,2024-09-10,Inactive,SMS,595,61,98,63.27,389.08,1.95
571951,Referral Program,2024-09-10,New Users,App,619,226,15,61.77,124.66,3.62
324239,New User Discount,2024-09-11,New Users,Social Media,596,192,55,96.95,234.95,1.63
121256,Weekend Special,2024-09-11,Inactive,Email,517,127,72,73.62,160.83,2.89
960483,Festival Offer,2024-09-11,All,App,421,220,92,80.25,275.21,2.94
137034,Flash Sale,2024-09-11,Premium,SMS,914,141,37,55.12,481.96,3.63
405334,Membership Drive,2024-09-11,New Users,SMS,809,183,34,84.61,422.61,2.59
232513,Category Promotion,2024-09-11,All,Social Media,569,239,94,54.56,458.25,2.46
341593,App Push Notification,2024-09-11,Premium,App,461,101,60,76.1,171.78,2.18
698563,Email Campaign,2024-09-11,New Users,App,475,127,16,82.13,226.59,3.07
800465,Referral Program,2024-09-11,New Users,Social Media,647,109,20,82.9,331.4,2.36
155118,New User Discount,2024-09-12,All,Email,784,82,36,81.42,122.92,1.88
23966,Weekend Special,2024-09-12,All,Email,577,240,60,54.21,338.78,1.7
298426,Festival Offer,2024-09-12,Premium,Social Media,932,183,87,85.65,132.53,3.28
521693,Flash Sale,2024-09-12,All,Email,919,257,17,78.19,353.91,3.06
419386,Membership Drive,2024-09-12,All,App,659,65,17,89.8,404.48,2.45
608071,Category Promotion,2024-09-12,New Users,SMS,903,258,60,72.42,239.76,2.59
883788,App Push Notification,2024-09-12,New Users,App,796,197,76,88.93,239.84,2.45
688315,Email Campaign,2024-09-12,All,Social Media,469,271,91,77.01,449.13,2.6
434091,Referral Program,2024-09-12,New Users,Social Media,706,178,33,54.67,333.0,3.27
274132,New User Discount,2024-09-13,All,SMS,947,93,79,80.24,172.67,3.07
635336,Weekend Special,2024-09-13,All,SMS,522,250,62,97.76,372.22,3.43
695473,Festival Offer,2024-09-13,Inactive,App,520,106,84,94.5,394.7,3.31
720275,Flash Sale,2024-09-13,Premium,Email,612,135,66,67.11,387.19,2.09
303032,Membership Drive,2024-09-13,New Users,Email,568,52,51,98.87,277.41,1.59
904908,Category Promotion,2024-09-13,New Users,SMS,948,154,75,90.44,258.42,2.24
346823,App Push Notification,2024-09-13,All,App,469,200,95,60.74,461.78,2.01
631885,Email Campaign,2024-09-13,New Users,App,883,141,100,96.05,460.27,3.72
853031,Referral Program,2024-09-13,Inactive,App,411,209,60,50.05,460.74,3.89
771930,New User Discount,2024-09-14,New Users,App,603,52,47,90.79,103.89,2.83
531105,Weekend Special,2024-09-14,Inactive,App,955,207,50,97.91,221.31,3.13
478264,Festival Offer,2024-09-14,All,SMS,798,62,88,63.1,490.55,3.45
164362,Flash Sale,2024-09-14,New Users,Email,494,64,23,81.08,374.36,3.36
70848,Membership Drive,2024-09-14,Inactive,App,933,281,49,50.23,115.34,2.34
618484,Category Promotion,2024-09-14,Premium,SMS,419,97,90,98.39,119.73,2.84
124404,App Push Notification,2024-09-14,All,SMS,683,61,53,71.15,431.35,2.46
178416,Email Campaign,2024-09-14,Premium,Social Media,779,298,92,80.69,393.83,1.75
797510,Referral Program,2024-09-14,All,SMS,854,133,25,83.09,139.94,2.62
564090,New User Discount,2024-09-15,Inactive,Email,579,212,26,98.53,434.04,2.31
116336,Weekend Special,2024-09-15,All,Social Media,704,137,79,81.96,363.16,2.01
94080,Festival Offer,2024-09-15,New Users,SMS,563,64,26,78.73,204.73,3.77
991351,Flash Sale,2024-09-15,All,App,457,175,43,92.47,155.83,3.18
979929,Membership Drive,2024-09-15,Premium,Social Media,993,156,82,94.95,232.84,3.47
620247,Category Promotion,2024-09-15,All,SMS,671,243,79,87.45,396.76,3.17
518305,App Push Notification,2024-09-15,Inactive,SMS,900,213,42,65.23,120.35,3.34
220358,Email Campaign,2024-09-15,All,SMS,678,178,25,86.54,404.87,3.04
501342,Referral Program,2024-09-15,Inactive,App,876,67,82,63.42,238.74,2.31
487196,New User Discount,2024-09-16,All,App,968,59,40,95.44,231.9,3.82
638963,Weekend Special,2024-09-16,Inactive,SMS,454,55,54,78.26,230.31,2.92
715568,Festival Offer,2024-09-16,Premium,App,649,63,28,93.72,485.4,2.22
70598,Flash Sale,2024-09-16,All,Social Media,716,204,41,77.3,224.22,2.39
547783,Membership Drive,2024-09-16,Premium,Email,470,232,33,67.23,251.3,3.74
561961,Category Promotion,2024-09-16,Premium,SMS,544,117,46,98.59,195.45,1.66
47250,App Push Notification,2024-09-16,Inactive,SMS,661,136,22,80.5,193.09,1.77
168690,Email Campaign,2024-09-16,Inactive,Email,708,287,26,57.37,115.86,2.32
560624,Referral Program,2024-09-16,New Users,Social Media,508,291,64,90.48,124.51,2.84
97826,New User Discount,2024-09-17,Inactive,App,874,59,23,53.33,180.43,1.64
591955,Weekend Special,2024-09-17,Inactive,Email,666,128,79,58.39,121.81,3.55
348496,Festival Offer,2024-09-17,Premium,Email,558,182,32,96.68,182.52,2.37
61297,Flash Sale,2024-09-17,Inactive,Email,496,212,92,68.67,424.24,2.39
759891,Membership Drive,2024-09-17,Inactive,App,454,104,35,75.94,490.75,2.13
666194,Category Promotion,2024-09-17,All,Social Media,869,253,56,85.8,354.85,3.65
153958,App Push Notification,2024-09-17,All,App,782,157,23,89.2,104.38,3.45
181631,Email Campaign,2024-09-17,Inactive,Social Media,804,224,87,54.8,342.6,3.64
693468,Referral Program,2024-09-17,New Users,App,925,189,66,88.04,379.14,2.57
187932,New User Discount,2024-09-18,Premium,SMS,653,245,25,94.56,250.16,2.15
738434,Weekend Special,2024-09-18,Premium,Email,642,134,95,52.67,109.83,3.11
799746,Festival Offer,2024-09-18,Inactive,App,798,225,73,74.21,456.06,3.27
519404,Flash Sale,2024-09-18,New Users,SMS,564,284,22,65.36,437.99,2.8
100146,Membership Drive,2024-09-18,Premium,App,961,252,32,71.62,235.06,2.18
682003,Category Promotion,2024-09-18,All,Social Media,862,251,44,97.2,166.09,3.19
820525,App Push Notification,2024-09-18,Premium,Email,669,231,61,96.89,238.49,2.73
405471,Email Campaign,2024-09-18,Premium,Email,408,237,14,68.21,417.48,1.6
449220,Referral Program,2024-09-18,Inactive,App,670,141,29,84.81,497.64,3.77
557844,New User Discount,2024-09-19,Premium,App,691,186,72,98.18,433.33,2.89
292046,Weekend Special,2024-09-19,All,SMS,763,155,60,90.34,150.28,3.39
188430,Festival Offer,2024-09-19,Premium,Social Media,793,80,23,82.29,347.24,2.68
509823,Flash Sale,2024-09-19,New Users,Social Media,576,77,16,55.03,420.34,3.02
185926,Membership Drive,2024-09-19,Premium,Email,483,61,92,96.84,330.36,2.18
291609,Category Promotion,2024-09-19,All,App,808,296,87,73.89,316.99,1.93
89921,App Push Notification,2024-09-19,Inactive,Email,422,183,73,64.16,361.32,3.67
138703,Email Campaign,2024-09-19,Premium,SMS,696,123,95,69.93,152.23,2.06
559392,Referral Program,2024-09-19,Premium,App,551,158,77,69.15,472.49,3.91
592590,New User Discount,2024-09-20,Premium,Email,402,70,34,89.42,271.9,2.75
515421,Weekend Special,2024-09-20,New Users,Email,799,143,49,53.63,170.8,2.68
213880,Festival Offer,2024-09-20,All,SMS,497,84,81,77.09,127.83,2.02
312458,Flash Sale,2024-09-20,New Users,App,653,209,27,77.74,458.52,2.75
923400,Membership Drive,2024-09-20,All,Social Media,621,298,24,92.13,438.67,1.95
856133,Category Promotion,2024-09-20,Inactive,SMS,634,262,47,86.96,303.98,2.06
417922,App Push Notification,2024-09-20,New Users,App,458,193,66,79.64,475.45,2.92
539136,Email Campaign,2024-09-20,New Users,SMS,758,291,22,58.53,130.56,2.78
440406,Referral Program,2024-09-20,Premium,SMS,548,154,49,74.79,195.53,3.9
210827,New User Discount,2024-09-21,Inactive,Email,582,285,75,59.6,188.83,3.47
183105,Weekend Special,2024-09-21,All,Email,691,165,62,64.74,170.61,3.39
511913,Festival Offer,2024-09-21,Premium,Email,831,139,41,89.69,365.99,1.94
151844,Flash Sale,2024-09-21,New Users,SMS,658,143,22,98.77,347.08,2.56
533103,Membership Drive,2024-09-21,All,SMS,541,88,15,87.17,415.5,1.9
616835,Category Promotion,2024-09-21,Inactive,App,547,164,32,69.55,413.67,2.79
575465,App Push Notification,2024-09-21,All,App,476,147,49,88.23,414.5,1.77
979736,Email Campaign,2024-09-21,All,SMS,743,274,66,77.23,496.4,2.01
51716,Referral Program,2024-09-21,All,Social Media,806,67,97,81.91,163.97,2.62
375418,New User Discount,2024-09-22,Inactive,Email,484,258,73,56.11,384.52,1.91
119313,Weekend Special,2024-09-22,Inactive,Social Media,453,58,96,65.01,315.38,3.85
496950,Festival Offer,2024-09-22,Inactive,App,892,106,95,82.93,260.78,3.21
932718,Flash Sale,2024-09-22,New Users,Email,632,62,84,71.67,477.62,2.42
966156,Membership Drive,2024-09-22,All,SMS,487,150,58,83.89,182.56,3.0
957652,Category Promotion,2024-09-22,All,Email,848,56,42,90.61,139.95,1.69
932058,App Push Notification,2024-09-22,All,Email,750,153,67,85.91,258.31,2.57
993713,Email Campaign,2024-09-22,Inactive,Email,651,261,28,69.24,480.73,3.07
874521,Referral Program,2024-09-22,Premium,SMS,838,272,87,98.28,491.03,2.75
114575,New User Discount,2024-09-23,Premium,SMS,469,112,30,97.94,491.68,2.92
816159,Weekend Special,2024-09-23,All,App,508,53,40,67.12,197.5,1.71
870741,Festival Offer,2024-09-23,Premium,App,572,168,45,93.38,357.15,2.99
822379,Flash Sale,2024-09-23,All,Email,986,253,41,82.2,398.51,2.49
629380,Membership Drive,2024-09-23,New Users,Social Media,676,281,49,69.47,102.02,1.73
951934,Category Promotion,2024-09-23,All,SMS,975,60,91,79.62,265.05,1.66
153408,App Push Notification,2024-09-23,Premium,SMS,569,102,40,97.41,206.38,3.63
286996,Email Campaign,2024-09-23,All,Email,898,280,95,84.04,366.63,2.78
523666,Referral Program,2024-09-23,All,SMS,894,81,93,53.36,306.35,2.68
933256,New User Discount,2024-09-24,Premium,Email,940,254,35,77.25,209.17,3.73
155268,Weekend Special,2024-09-24,Premium,App,573,204,43,67.68,131.25,1.97
777246,Festival Offer,2024-09-24,Premium,App,585,154,58,65.02,164.1,3.35
803085,Flash Sale,2024-09-24,Inactive,App,618,112,63,82.12,469.06,2.56
781763,Membership Drive,2024-09-24,Premium,SMS,792,255,45,78.03,448.43,2.49
616547,Category Promotion,2024-09-24,All,Email,841,278,65,64.51,421.23,2.31
981852,App Push Notification,2024-09-24,Premium,SMS,836,123,100,51.87,220.21,3.76
567716,Email Campaign,2024-09-24,New Users,Email,530,63,74,63.82,326.02,2.41
209740,Referral Program,2024-09-24,Premium,Email,966,293,79,59.02,358.68,3.86
845226,New User Discount,2024-09-25,Inactive,Email,528,64,92,83.33,447.33,2.13
197830,Weekend Special,2024-09-25,Premium,Email,989,203,28,85.51,258.59,1.51
117010,Festival Offer,2024-09-25,Premium,App,520,212,55,99.98,277.34,2.92
108072,Flash Sale,2024-09-25,All,Social Media,746,279,40,70.41,188.69,3.85
845230,Membership Drive,2024-09-25,Premium,SMS,935,249,30,95.6,419.1,2.75
770628,Category Promotion,2024-09-25,Inactive,App,588,291,70,51.64,121.63,1.83
764671,App Push Notification,2024-09-25,All,App,991,194,77,96.76,190.53,3.54
207780,Email Campaign,2024-09-25,Inactive,App,576,106,52,87.24,271.16,3.4
82920,Referral Program,2024-09-25,All,Social Media,983,223,18,71.44,260.74,2.38
697583,New User Discount,2024-09-26,All,App,511,213,55,77.48,435.29,1.87
237656,Weekend Special,2024-09-26,All,SMS,972,211,43,51.22,499.19,2.46
778471,Festival Offer,2024-09-26,Premium,App,406,251,25,60.44,354.78,1.57
597487,Flash Sale,2024-09-26,Premium,Email,679,272,34,76.48,301.12,3.34
932236,Membership Drive,2024-09-26,Premium,Social Media,451,91,75,85.08,291.07,2.68
635751,Category Promotion,2024-09-26,New Users,App,441,291,32,70.38,405.54,3.95
170901,App Push Notification,2024-09-26,Inactive,App,642,234,63,85.0,184.32,2.92
637134,Email Campaign,2024-09-26,Premium,Email,912,231,59,56.32,173.03,3.62
988593,Referral Program,2024-09-26,Inactive,Social Media,809,141,25,97.78,230.22,1.79
179214,New User Discount,2024-09-27,New Users,App,493,156,33,92.49,372.19,1.82
143162,Weekend Special,2024-09-27,All,App,517,264,27,97.04,107.83,3.21
461796,Festival Offer,2024-09-27,New Users,SMS,889,297,77,71.5,209.74,2.15
564433,Flash Sale,2024-09-27,All,Email,512,77,86,77.62,439.0,3.45
245060,Membership Drive,2024-09-27,All,Social Media,531,108,77,99.61,469.31,1.66
74790,Category Promotion,2024-09-27,Premium,SMS,625,79,32,57.2,106.62,1.77
914083,App Push Notification,2024-09-27,New Users,Social Media,611,228,88,84.09,396.59,1.97
456719,Email Campaign,2024-09-27,New Users,SMS,705,87,22,81.04,434.63,1.59
327774,Referral Program,2024-09-27,New Users,Social Media,742,75,70,77.92,459.45,3.14
730611,New User Discount,2024-09-28,Inactive,App,845,66,87,68.42,198.11,2.27
428852,Weekend Special,2024-09-28,New Users,Email,877,127,11,86.95,486.77,2.29
312674,Festival Offer,2024-09-28,All,App,585,189,41,90.44,480.23,3.25
592772,Flash Sale,2024-09-28,Inactive,App,517,91,86,69.76,249.87,2.39
17511,Membership Drive,2024-09-28,Inactive,Social Media,890,166,29,71.52,330.76,3.77
913639,Category Promotion,2024-09-28,Inactive,Social Media,790,101,69,85.1,134.82,1.74
400007,App Push Notification,2024-09-28,All,Social Media,794,155,47,88.07,379.14,3.32
283540,Email Campaign,2024-09-28,Premium,App,938,270,85,55.97,263.37,2.53
627328,Referral Program,2024-09-28,Premium,Email,463,283,45,87.56,251.31,2.83
921712,New User Discount,2024-09-29,New Users,Email,622,236,89,65.53,191.96,3.95
581034,Weekend Special,2024-09-29,Premium,Email,964,217,69,76.01,176.63,1.69
345059,Festival Offer,2024-09-29,Premium,Social Media,916,198,39,61.21,286.87,1.88
405097,Flash Sale,2024-09-29,Premium,Email,597,82,63,62.03,476.25,2.37
343456,Membership Drive,2024-09-29,Premium,Social Media,543,112,59,59.24,462.46,3.7
672908,Category Promotion,2024-09-29,Premium,App,963,270,83,79.14,309.68,3.93
899670,App Push Notification,2024-09-29,All,Email,592,185,33,60.93,151.36,2.76
468653,Email Campaign,2024-09-29,Inactive,App,942,263,63,63.18,492.0,2.21
251515,Referral Program,2024-09-29,New Users,App,848,60,50,65.09,404.95,3.42
721918,New User Discount,2024-09-30,New Users,Email,897,123,91,74.7,366.46,2.44
1830,Weekend Special,2024-09-30,Inactive,Email,725,273,43,88.97,221.83,2.05
66780,Festival Offer,2024-09-30,New Users,Email,555,62,25,83.82,404.92,3.53
834626,Flash Sale,2024-09-30,Inactive,SMS,710,101,65,93.67,221.29,3.02
515036,Membership Drive,2024-09-30,All,Social Media,971,183,76,90.42,119.35,3.53
309459,Category Promotion,2024-09-30,Premium,SMS,622,97,74,63.38,482.12,2.84
207735,App Push Notification,2024-09-30,Premium,SMS,782,85,91,51.98,392.06,1.56
519978,Email Campaign,2024-09-30,Inactive,SMS,460,289,68,98.7,138.61,2.57
667238,Referral Program,2024-09-30,Inactive,App,665,143,80,78.3,175.07,2.97
391598,New User Discount,2024-10-01,Inactive,Social Media,623,168,96,58.61,446.35,3.53
259047,Weekend Special,2024-10-01,Inactive,App,851,299,37,54.6,256.04,1.67
923778,Festival Offer,2024-10-01,New Users,SMS,531,108,17,75.27,220.75,3.08
150255,Flash Sale,2024-10-01,Inactive,Email,646,189,28,88.67,493.69,2.49
726305,Membership Drive,2024-10-01,New Users,SMS,558,108,65,67.51,124.65,2.28
346301,Category Promotion,2024-10-01,New Users,App,687,212,100,98.31,315.73,1.92
803610,App Push Notification,2024-10-01,New Users,App,960,279,30,83.32,366.18,2.94
954894,Email Campaign,2024-10-01,All,Social Media,810,105,68,92.6,453.88,3.77
576661,Referral Program,2024-10-01,All,Social Media,908,179,96,57.22,453.29,2.7
800722,New User Discount,2024-10-02,New Users,Social Media,690,51,42,65.82,319.56,3.02
376452,Weekend Special,2024-10-02,Premium,SMS,762,165,84,88.05,392.44,1.55
983868,Festival Offer,2024-10-02,Inactive,Social Media,608,146,52,68.49,221.08,3.69
605459,Flash Sale,2024-10-02,New Users,SMS,556,180,45,79.29,405.29,2.17
662805,Membership Drive,2024-10-02,All,Email,784,226,23,61.12,191.48,2.79
836417,Category Promotion,2024-10-02,New Users,App,909,90,75,96.81,101.8,3.8
265418,App Push Notification,2024-10-02,All,App,921,214,50,56.97,237.06,2.84
501417,Email Campaign,2024-10-02,Premium,App,929,242,70,94.38,132.53,3.36
852021,Referral Program,2024-10-02,All,Social Media,787,81,15,75.21,401.29,2.45
612155,New User Discount,2024-10-03,Inactive,App,769,122,18,90.11,287.3,1.81
548885,Weekend Special,2024-10-03,All,Email,986,288,71,68.7,480.24,3.34
516719,Festival Offer,2024-10-03,New Users,Social Media,955,264,77,51.39,412.2,2.1
947724,Flash Sale,2024-10-03,Inactive,App,704,223,93,77.1,332.33,3.97
281735,Membership Drive,2024-10-03,Inactive,App,718,100,92,53.36,454.86,2.07
184774,Category Promotion,2024-10-03,All,SMS,518,205,56,81.53,127.63,2.17
583737,App Push Notification,2024-10-03,Inactive,SMS,512,202,72,69.13,294.32,3.6
462357,Email Campaign,2024-10-03,All,SMS,968,103,17,58.79,246.6,2.28
72477,Referral Program,2024-10-03,New Users,SMS,487,200,42,60.72,452.69,2.34
538515,New User Discount,2024-10-04,Inactive,Social Media,589,234,81,85.37,352.59,3.5
849021,Weekend Special,2024-10-04,Inactive,Email,618,107,96,57.85,168.58,3.86
779067,Festival Offer,2024-10-04,Inactive,Email,937,274,93,77.62,326.91,3.12
71130,Flash Sale,2024-10-04,Inactive,Social Media,646,110,35,95.07,448.22,3.34
563856,Membership Drive,2024-10-04,All,Social Media,488,232,25,91.04,264.6,1.53
481072,Category Promotion,2024-10-04,New Users,SMS,836,198,85,84.54,236.75,1.96
182701,App Push Notification,2024-10-04,All,App,844,122,88,73.18,316.71,3.89
627428,Email Campaign,2024-10-04,Inactive,SMS,452,265,84,67.42,177.64,1.87
963555,Referral Program,2024-10-04,All,Email,868,77,40,98.31,250.16,2.91
422721,New User Discount,2024-10-05,Premium,Email,591,140,81,52.57,235.32,2.96
51923,Weekend Special,2024-10-05,Inactive,SMS,874,236,24,53.46,430.07,2.05
730342,Festival Offer,2024-10-05,All,SMS,768,274,85,96.28,236.41,3.97
260476,Flash Sale,2024-10-05,Inactive,Social Media,430,224,66,59.32,240.18,1.57
743784,Membership Drive,2024-10-05,Inactive,App,707,53,60,78.47,359.0,3.65
28213,Category Promotion,2024-10-05,Inactive,App,914,175,27,99.42,449.77,2.4
471037,App Push Notification,2024-10-05,New Users,Email,453,118,46,65.54,126.07,3.59
409498,Email Campaign,2024-10-05,Inactive,Email,565,120,20,69.1,484.33,2.25
226421,Referral Program,2024-10-05,All,Email,937,216,44,62.02,303.4,3.56
283146,New User Discount,2024-10-06,Premium,App,517,118,70,88.9,450.05,1.82
943879,Weekend Special,2024-10-06,Premium,Social Media,512,104,57,74.4,389.66,2.34
372365,Festival Offer,2024-10-06,Premium,Email,957,90,14,82.05,222.27,3.76
212641,Flash Sale,2024-10-06,Premium,SMS,827,255,80,62.54,294.4,3.44
699474,Membership Drive,2024-10-06,Premium,SMS,504,173,70,67.7,194.45,2.66
326415,Category Promotion,2024-10-06,Inactive,Social Media,972,270,10,99.66,268.92,2.9
749793,App Push Notification,2024-10-06,Premium,Social Media,795,158,45,93.28,420.11,3.86
765750,Email Campaign,2024-10-06,Inactive,App,715,188,85,63.53,453.52,2.51
892737,Referral Program,2024-10-06,New Users,Email,729,163,89,59.63,416.44,2.71
279310,New User Discount,2024-10-07,New Users,Email,984,273,75,71.9,331.98,3.38
547353,Weekend Special,2024-10-07,Premium,Email,811,300,25,84.92,238.69,1.65
692580,Festival Offer,2024-10-07,New Users,SMS,559,198,10,81.55,336.9,2.96
624575,Flash Sale,2024-10-07,Inactive,Social Media,704,52,98,75.75,291.98,3.75
786664,Membership Drive,2024-10-07,Inactive,SMS,440,66,84,66.05,451.95,3.49
74521,Category Promotion,2024-10-07,Inactive,SMS,965,178,47,84.5,394.77,2.88
632688,App Push Notification,2024-10-07,Inactive,SMS,618,154,37,62.27,319.52,3.53
170535,Email Campaign,2024-10-07,All,Email,712,291,88,62.17,409.2,1.57
785114,Referral Program,2024-10-07,New Users,App,706,297,29,62.13,157.17,2.76
126467,New User Discount,2024-10-08,Premium,SMS,770,267,12,99.38,120.31,2.45
62421,Weekend Special,2024-10-08,New Users,SMS,931,170,32,50.45,133.36,3.69
874012,Festival Offer,2024-10-08,New Users,Email,541,161,88,90.4,387.21,1.91
614499,Flash Sale,2024-10-08,Inactive,Social Media,636,156,75,65.12,492.78,3.25
106516,Membership Drive,2024-10-08,Premium,Email,906,284,26,59.66,148.73,3.52
201496,Category Promotion,2024-10-08,All,SMS,448,215,56,56.81,325.52,3.49
969384,App Push Notification,2024-10-08,Premium,SMS,683,64,75,72.7,472.06,3.57
48326,Email Campaign,2024-10-08,Premium,App,441,278,63,62.29,469.48,2.2
520753,Referral Program,2024-10-08,New Users,App,958,120,41,63.71,357.9,3.55
336170,New User Discount,2024-10-09,All,Social Media,716,253,19,53.02,260.87,2.24
296845,Weekend Special,2024-10-09,New Users,Social Media,827,113,42,67.46,100.03,2.23
703193,Festival Offer,2024-10-09,Premium,Email,776,268,16,60.15,405.57,2.38
334779,Flash Sale,2024-10-09,Inactive,SMS,691,198,97,65.31,249.57,3.08
896776,Membership Drive,2024-10-09,Premium,SMS,462,233,20,63.83,419.99,3.64
412466,Category Promotion,2024-10-09,Premium,Social Media,905,192,44,86.57,460.99,2.44
619988,App Push Notification,2024-10-09,Inactive,Email,943,219,11,95.58,228.44,3.2
408031,Email Campaign,2024-10-09,All,Email,902,215,48,66.6,330.34,2.61
434351,Referral Program,2024-10-09,New Users,SMS,553,61,32,83.8,193.99,1.5
