order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
1811409242,94249,2024-06-05 17:54:44,2024-06-05 18:05:44,11.0,1.87,Slightly Delayed,Traffic
707574085,70694,2024-06-04 00:43:31,2024-06-04 01:11:31,28.0,2.09,Significantly Delayed,Traffic
3489359758,4600,2024-02-06 01:37:37,2024-02-06 01:32:37,-5.0,2.23,On Time,
6176198632,91404,2023-02-26 08:02:17,2023-02-26 08:05:17,3.0,1.28,On Time,Traffic
6679969857,61004,2025-02-05 16:47:46,2025-02-05 16:45:46,-2.0,1.04,On Time,
8833278275,96382,2024-10-03 12:53:50,2024-10-03 12:58:50,5.0,2.99,On Time,Traffic
707148625,53898,2024-05-28 13:07:08,2024-05-28 13:04:08,-3.0,4.84,On Time,
7674877358,69566,2023-12-19 03:12:09,2023-12-19 03:16:09,4.0,4.24,On Time,Traffic
2123987390,67626,2023-12-11 19:25:45,2023-12-11 19:26:45,1.0,1.61,On Time,Traffic
6731488837,76301,2023-04-02 20:54:42,2023-04-02 21:01:42,7.0,1.18,Slightly Delayed,Traffic
3065435463,95055,2024-01-05 23:51:01,2024-01-05 23:56:01,5.0,1.01,On Time,Traffic
8706224985,26625,2023-04-04 19:56:00,2023-04-04 20:00:00,4.0,4.68,On Time,Traffic
4254673899,94754,2025-04-25 12:35:15,2025-04-25 12:41:15,6.0,4.56,Slightly Delayed,Traffic
9982051150,94363,2023-07-21 22:07:24,2023-07-21 22:05:24,-2.0,3.6,On Time,
3909615915,6142,2024-08-09 04:14:54,2024-08-09 04:14:54,0.0,2.04,On Time,
6870699348,91611,2024-04-26 06:21:20,2024-04-26 06:25:20,4.0,1.38,On Time,Traffic
8795952128,48964,2025-10-15 22:47:06,2025-10-15 22:49:06,2.0,4.83,On Time,Traffic
8172250302,68301,2024-05-21 01:16:04,2024-05-21 01:20:04,4.0,2.53,On Time,Traffic
7696755361,77312,2024-05-25 09:11:45,2024-05-25 09:10:45,-1.0,2.43,On Time,
6670793261,75824,2023-10-18 17:22:55,2023-10-18 17:19:55,-3.0,4.74,On Time,
7740625715,74475,2025-02-01 19:26:48,2025-02-01 19:29:48,3.0,4.78,On Time,Traffic
7477585430,81459,2024-10-24 08:54:47,2024-10-24 09:19:47,25.0,1.13,Significantly Delayed,Traffic
8512767603,16075,2023-07-09 14:53:34,2023-07-09 14:50:34,-3.0,1.94,On Time,
6335706851,6197,2025-07-18 03:39:55,2025-07-18 03:40:55,1.0,2.9,On Time,Traffic
3500926441,71026,2023-04-01 08:29:16,2023-04-01 08:55:16,26.0,0.56,Significantly Delayed,Traffic
978168191,80285,2025-03-20 21:29:13,2025-03-20 21:33:13,4.0,4.64,On Time,Traffic
8211208332,32375,2025-04-07 22:30:41,2025-04-07 22:32:41,2.0,1.55,On Time,Traffic
5907002604,81561,2024-02-20 14:26:15,2024-02-20 14:21:15,-5.0,4.7,On Time,
4789361163,49643,2024-05-21 02:54:04,2024-05-21 02:55:04,1.0,4.47,On Time,Traffic
9625941735,48143,2023-09-04 16:00:58,2023-09-04 16:01:58,1.0,1.0,On Time,Traffic
6515164952,48764,2024-10-20 14:20:55,2024-10-20 14:29:55,9.0,1.75,Slightly Delayed,Traffic
5374783545,29518,2023-04-28 11:28:04,2023-04-28 11:27:04,-1.0,1.13,On Time,
7271837337,78049,2025-05-02 01:20:01,2025-05-02 01:46:01,26.0,0.72,Significantly Delayed,Traffic
6918313199,65763,2023-07-29 18:35:33,2023-07-29 18:44:33,9.0,1.11,Slightly Delayed,Traffic
5162104312,75855,2023-02-26 04:58:20,2023-02-26 05:04:20,6.0,3.81,Slightly Delayed,Traffic
2800104191,63970,2023-02-20 20:54:03,2023-02-20 20:51:03,-3.0,3.32,On Time,
8153619729,98201,2024-05-07 16:54:14,2024-05-07 17:02:14,8.0,2.03,Slightly Delayed,Traffic
8693632999,80312,2024-08-30 15:48:41,2024-08-30 15:45:41,-3.0,1.79,On Time,
9078778367,58938,2023-05-12 11:51:34,2023-05-12 12:01:34,10.0,1.77,Slightly Delayed,Traffic
8293738837,68628,2025-11-04 04:10:39,2025-11-04 04:12:39,2.0,2.45,On Time,Traffic
2804551094,20067,2024-03-11 14:37:15,2024-03-11 14:32:15,-5.0,1.74,On Time,
4436593163,87093,2025-02-18 13:22:09,2025-02-18 13:24:09,2.0,0.57,On Time,Traffic
7017470586,30223,2024-02-26 14:47:15,2024-02-26 14:47:15,0.0,3.21,On Time,
9328222056,99344,2024-10-14 11:28:32,2024-10-14 11:46:32,18.0,4.29,Significantly Delayed,Traffic
1323329521,63985,2023-09-24 15:26:18,2023-09-24 15:26:18,0.0,4.98,On Time,
2047734209,12911,2024-07-12 22:59:01,2024-07-12 23:04:01,5.0,3.68,On Time,Traffic
7094064452,4204,2023-05-08 05:39:03,2023-05-08 05:34:03,-5.0,0.72,On Time,
1899049938,40093,2025-10-20 16:39:50,2025-10-20 16:35:50,-4.0,1.15,On Time,
3298332306,47841,2024-01-30 01:00:10,2024-01-30 00:56:10,-4.0,2.33,On Time,
5320028734,68407,2023-12-08 02:20:22,2023-12-08 02:23:22,3.0,4.02,On Time,Traffic
5152729663,37972,2024-07-21 07:37:29,2024-07-21 07:35:29,-2.0,4.9,On Time,
4417535765,94125,2025-05-19 15:10:15,2025-05-19 15:34:15,24.0,2.79,Significantly Delayed,Traffic
891656798,97842,2025-10-30 11:55:06,2025-10-30 11:56:06,1.0,0.84,On Time,Traffic
8190652205,85670,2025-04-06 16:18:35,2025-04-06 16:44:35,26.0,3.74,Significantly Delayed,Traffic
994135964,55594,2024-06-22 17:05:59,2024-06-22 17:03:59,-2.0,1.52,On Time,
3141528048,10729,2025-04-21 23:55:59,2025-04-21 23:58:59,3.0,4.85,On Time,Traffic
9479170798,7549,2025-10-19 18:32:36,2025-10-19 18:36:36,4.0,2.66,On Time,Traffic
8352729596,80796,2024-05-14 13:54:59,2024-05-14 14:02:59,8.0,2.49,Slightly Delayed,Traffic
9057733471,31576,2025-06-10 19:24:36,2025-06-10 19:26:36,2.0,3.36,On Time,Traffic
9666910671,59337,2023-09-12 19:35:45,2023-09-12 19:47:45,12.0,1.42,Slightly Delayed,Traffic
9666542226,83138,2024-09-22 07:55:52,2024-09-22 07:59:52,4.0,1.19,On Time,Traffic
4896421583,4864,2024-07-17 22:38:43,2024-07-17 22:34:43,-4.0,2.13,On Time,
7988654769,90532,2025-09-27 16:45:10,2025-09-27 16:49:10,4.0,1.06,On Time,Traffic
4978296978,31560,2023-04-07 13:15:17,2023-04-07 13:11:17,-4.0,3.99,On Time,
9758241261,15476,2023-10-05 04:41:14,2023-10-05 05:07:14,26.0,2.98,Significantly Delayed,Traffic
8421441255,29946,2024-03-26 05:31:51,2024-03-26 05:44:51,13.0,3.41,Slightly Delayed,Traffic
962758288,68982,2023-09-18 06:14:43,2023-09-18 06:18:43,4.0,2.53,On Time,Traffic
2253556048,8121,2023-03-11 15:09:09,2023-03-11 15:04:09,-5.0,4.29,On Time,
989910984,46430,2024-05-15 03:23:00,2024-05-15 03:31:00,8.0,3.91,Slightly Delayed,Traffic
4767575749,72069,2023-04-02 08:58:13,2023-04-02 09:05:13,7.0,2.1,Slightly Delayed,Traffic
4069090166,36422,2025-03-28 11:40:17,2025-03-28 11:43:17,3.0,0.53,On Time,Traffic
7375536032,39718,2025-06-07 20:32:35,2025-06-07 20:36:35,4.0,4.12,On Time,Traffic
2949042466,32168,2024-12-08 20:13:24,2024-12-08 20:14:24,1.0,3.69,On Time,Traffic
1849937017,54756,2023-07-02 23:27:28,2023-07-02 23:26:28,-1.0,2.61,On Time,
1469049113,37501,2023-03-22 09:51:14,2023-03-22 09:51:14,0.0,4.98,On Time,
983468730,2501,2023-01-30 07:26:24,2023-01-30 07:26:24,0.0,0.55,On Time,
9310318419,98009,2025-01-16 08:35:23,2025-01-16 08:47:23,12.0,4.42,Slightly Delayed,Traffic
8737273456,61171,2024-10-22 00:41:53,2024-10-22 00:42:53,1.0,1.53,On Time,Traffic
9434383963,9934,2023-10-09 15:41:29,2023-10-09 15:43:29,2.0,1.29,On Time,Traffic
7906933574,3282,2025-02-02 08:39:12,2025-02-02 08:37:12,-2.0,1.03,On Time,
7807393118,98652,2023-08-02 21:28:07,2023-08-02 21:28:07,0.0,1.51,On Time,
5866762321,81304,2025-05-30 21:46:27,2025-05-30 21:49:27,3.0,4.8,On Time,Traffic
8631480356,68539,2024-03-02 12:10:51,2024-03-02 12:16:51,6.0,2.66,Slightly Delayed,Traffic
4136862289,14827,2024-02-29 00:18:18,2024-02-29 00:20:18,2.0,0.55,On Time,Traffic
7198129021,71810,2024-10-12 06:45:42,2024-10-12 06:44:42,-1.0,4.41,On Time,
5911677060,77388,2025-02-23 23:10:30,2025-02-23 23:05:30,-5.0,4.23,On Time,
4924771109,4302,2024-10-05 10:55:21,2024-10-05 10:53:21,-2.0,2.88,On Time,
7188137350,23943,2025-06-29 13:07:55,2025-06-29 13:12:55,5.0,4.81,On Time,Traffic
9820125556,97228,2023-07-07 01:56:23,2023-07-07 01:52:23,-4.0,1.15,On Time,
7104337636,75924,2025-04-01 05:22:19,2025-04-01 05:21:19,-1.0,0.84,On Time,
6028817116,11925,2025-04-15 05:24:59,2025-04-15 05:34:59,10.0,4.31,Slightly Delayed,Traffic
5311525450,52521,2023-05-16 15:20:38,2023-05-16 15:21:38,1.0,3.48,On Time,Traffic
7561885049,29011,2024-04-08 20:38:22,2024-04-08 20:42:22,4.0,4.9,On Time,Traffic
6900742788,6042,2023-04-03 00:12:36,2023-04-03 00:11:36,-1.0,3.17,On Time,
7788914430,48982,2023-11-25 13:37:01,2023-11-25 13:46:01,9.0,3.18,Slightly Delayed,Traffic
5077093121,31653,2025-02-03 02:58:53,2025-02-03 03:24:53,26.0,0.98,Significantly Delayed,Traffic
2203316133,83659,2025-02-26 03:29:40,2025-02-26 03:26:40,-3.0,1.0,On Time,
2688027433,81610,2024-06-01 10:34:49,2024-06-01 10:46:49,12.0,1.56,Slightly Delayed,Traffic
2502026673,93820,2024-09-27 20:10:18,2024-09-27 20:20:18,10.0,0.58,Slightly Delayed,Traffic
5023734214,22351,2023-07-16 12:08:28,2023-07-16 12:09:28,1.0,2.37,On Time,Traffic
2263494507,41243,2023-08-25 08:40:32,2023-08-25 08:52:32,12.0,3.14,Slightly Delayed,Traffic
8496236549,20205,2023-12-20 10:46:49,2023-12-20 10:51:49,5.0,1.08,On Time,Traffic
7948263492,40350,2025-12-29 18:15:15,2025-12-29 18:19:15,4.0,2.26,On Time,Traffic
6497164285,46755,2023-09-26 12:29:30,2023-09-26 12:42:30,13.0,2.69,Slightly Delayed,Traffic
4549847192,51358,2023-08-31 01:30:52,2023-08-31 01:28:52,-2.0,4.74,On Time,
1127694510,37635,2023-08-02 19:08:41,2023-08-02 19:10:41,2.0,1.32,On Time,Traffic
8449081140,58971,2023-08-04 03:56:24,2023-08-04 04:08:24,12.0,2.01,Slightly Delayed,Traffic
5107646537,18040,2024-04-30 21:21:58,2024-04-30 21:24:58,3.0,3.24,On Time,Traffic
7578882856,25731,2024-01-21 03:15:42,2024-01-21 03:19:42,4.0,1.45,On Time,Traffic
548736559,58121,2025-09-16 17:56:11,2025-09-16 17:56:11,0.0,2.64,On Time,
5871661883,51038,2024-08-29 04:10:27,2024-08-29 04:12:27,2.0,2.21,On Time,Traffic
4984100038,46004,2025-06-24 14:26:09,2025-06-24 14:23:09,-3.0,2.34,On Time,
8929188023,78290,2025-08-16 03:31:26,2025-08-16 03:36:26,5.0,1.63,On Time,Traffic
8330534322,39771,2025-08-17 12:17:48,2025-08-17 12:41:48,24.0,2.08,Significantly Delayed,Traffic
2138293455,7086,2023-10-26 00:51:19,2023-10-26 01:20:19,29.0,4.43,Significantly Delayed,Traffic
2442004219,82552,2024-09-02 12:35:30,2024-09-02 12:44:30,9.0,1.64,Slightly Delayed,Traffic
6302360250,38584,2023-12-08 04:28:08,2023-12-08 04:35:08,7.0,4.98,Slightly Delayed,Traffic
3157271510,8577,2024-11-24 06:38:57,2024-11-24 06:43:57,5.0,3.69,On Time,Traffic
9718342056,48462,2023-04-20 10:55:20,2023-04-20 10:58:20,3.0,1.48,On Time,Traffic
6017163254,35096,2023-09-09 00:34:34,2023-09-09 00:34:34,0.0,4.58,On Time,
7992674386,43511,2025-08-06 13:34:19,2025-08-06 13:38:19,4.0,1.86,On Time,Traffic
8652920750,317,2024-01-08 07:02:52,2024-01-08 07:17:52,15.0,4.89,Slightly Delayed,Traffic
113490662,15129,2023-07-18 17:40:02,2023-07-18 17:41:02,1.0,3.85,On Time,Traffic
535863975,84370,2023-05-03 15:39:12,2023-05-03 15:51:12,12.0,3.96,Slightly Delayed,Traffic
9350134235,81045,2024-12-29 17:16:51,2024-12-29 17:24:51,8.0,4.02,Slightly Delayed,Traffic
8990272197,13507,2025-12-10 09:16:06,2025-12-10 09:12:06,-4.0,2.22,On Time,
886650037,4945,2023-05-10 10:59:51,2023-05-10 11:01:51,2.0,4.46,On Time,Traffic
4764557173,15152,2023-01-16 04:16:34,2023-01-16 04:11:34,-5.0,2.92,On Time,
6274792767,68403,2024-11-08 00:13:09,2024-11-08 00:31:09,18.0,2.76,Significantly Delayed,Traffic
4381146607,78786,2023-10-23 23:39:04,2023-10-23 23:36:04,-3.0,2.15,On Time,
5716782624,27060,2024-02-15 12:34:45,2024-02-15 12:46:45,12.0,1.9,Slightly Delayed,Traffic
456436865,24523,2024-01-19 00:13:36,2024-01-19 00:08:36,-5.0,1.45,On Time,
9855268575,42835,2024-10-29 13:39:02,2024-10-29 14:02:02,23.0,3.53,Significantly Delayed,Traffic
2645328492,18024,2024-03-29 22:15:54,2024-03-29 22:20:54,5.0,4.23,On Time,Traffic
9136901274,10789,2025-06-27 13:02:20,2025-06-27 12:59:20,-3.0,3.26,On Time,
2555381566,89091,2025-01-22 08:33:00,2025-01-22 08:30:00,-3.0,1.66,On Time,
2569617806,84924,2024-03-25 16:20:46,2024-03-25 16:27:46,7.0,4.67,Slightly Delayed,Traffic
4807837649,53781,2025-04-10 15:05:11,2025-04-10 15:22:11,17.0,2.05,Significantly Delayed,Traffic
2343298138,37532,2025-11-04 13:09:11,2025-11-04 13:04:11,-5.0,4.58,On Time,
8479038141,72795,2023-09-17 10:22:46,2023-09-17 10:17:46,-5.0,3.96,On Time,
9144525865,61331,2025-11-06 06:06:43,2025-11-06 06:21:43,15.0,4.25,Slightly Delayed,Traffic
3354695117,28089,2023-11-14 01:45:59,2023-11-14 01:43:59,-2.0,4.14,On Time,
7841078173,15669,2024-05-20 00:18:43,2024-05-20 00:19:43,1.0,3.0,On Time,Traffic
9465751040,47241,2024-11-24 22:19:02,2024-11-24 22:22:02,3.0,3.1,On Time,Traffic
8253622140,35369,2024-06-19 12:24:31,2024-06-19 12:19:31,-5.0,4.27,On Time,
662772027,35919,2024-01-07 23:32:01,2024-01-07 23:31:01,-1.0,4.88,On Time,
8862900470,54864,2023-09-15 23:15:25,2023-09-15 23:22:25,7.0,0.75,Slightly Delayed,Traffic
2992974151,43559,2025-06-29 17:47:17,2025-06-29 17:48:17,1.0,1.91,On Time,Traffic
6624944941,31445,2025-08-12 11:37:52,2025-08-12 11:51:52,14.0,1.78,Slightly Delayed,Traffic
6921211903,63038,2023-07-11 01:08:18,2023-07-11 01:08:18,0.0,2.45,On Time,
3480597924,62070,2023-04-07 03:48:21,2023-04-07 03:52:21,4.0,1.27,On Time,Traffic
5818428959,378,2023-03-12 19:08:58,2023-03-12 19:29:58,21.0,0.51,Significantly Delayed,Traffic
1385263320,27117,2023-04-27 16:53:04,2023-04-27 16:55:04,2.0,1.95,On Time,Traffic
8473786742,34998,2025-01-20 01:55:09,2025-01-20 01:50:09,-5.0,2.39,On Time,
9453640064,67592,2025-09-30 03:33:17,2025-09-30 03:29:17,-4.0,1.51,On Time,
5558843149,27187,2025-06-08 22:18:06,2025-06-08 22:23:06,5.0,4.3,On Time,Traffic
9266353315,60856,2023-12-12 20:46:23,2023-12-12 20:48:23,2.0,4.48,On Time,Traffic
622849013,97975,2025-09-02 07:59:23,2025-09-02 08:10:23,11.0,0.63,Slightly Delayed,Traffic
863587634,62437,2024-04-26 10:38:07,2024-04-26 10:38:07,0.0,1.42,On Time,
2879842285,97444,2025-07-03 06:00:26,2025-07-03 06:07:26,7.0,2.87,Slightly Delayed,Traffic
8029569648,23392,2025-08-12 19:10:34,2025-08-12 19:09:34,-1.0,3.56,On Time,
3064315322,76045,2025-07-22 01:46:31,2025-07-22 01:48:31,2.0,3.31,On Time,Traffic
4088772666,11714,2025-12-28 12:43:16,2025-12-28 12:38:16,-5.0,2.2,On Time,
6184785165,12140,2025-12-11 06:16:54,2025-12-11 06:19:54,3.0,2.4,On Time,Traffic
4774354199,31409,2025-05-26 20:29:05,2025-05-26 20:32:05,3.0,4.39,On Time,Traffic
5634615489,15337,2024-01-17 15:59:44,2024-01-17 15:58:44,-1.0,1.91,On Time,
1379630336,44631,2023-10-09 23:21:58,2023-10-09 23:19:58,-2.0,4.79,On Time,
6592198691,76842,2025-10-15 10:57:23,2025-10-15 11:16:23,19.0,1.85,Significantly Delayed,Traffic
4188268340,7130,2024-11-29 21:26:46,2024-11-29 21:38:46,12.0,3.76,Slightly Delayed,Traffic
3250133646,2140,2025-11-06 23:49:49,2025-11-06 23:49:49,0.0,0.81,On Time,
1639806882,35064,2025-05-21 07:48:58,2025-05-21 07:47:58,-1.0,2.38,On Time,
2097987181,66345,2023-03-23 13:29:12,2023-03-23 13:25:12,-4.0,3.57,On Time,
4054926610,47992,2024-05-05 09:30:15,2024-05-05 09:47:15,17.0,3.29,Significantly Delayed,Traffic
4365911334,3573,2024-11-02 13:54:32,2024-11-02 13:51:32,-3.0,1.12,On Time,
9831604599,99912,2024-09-20 13:36:17,2024-09-20 14:04:17,28.0,4.09,Significantly Delayed,Traffic
2231228616,59649,2024-08-29 21:06:31,2024-08-29 21:17:31,11.0,1.17,Slightly Delayed,Traffic
8793334050,3997,2023-04-28 20:32:57,2023-04-28 20:35:57,3.0,3.11,On Time,Traffic
6325441412,84670,2023-02-03 13:34:56,2023-02-03 13:58:56,24.0,1.4,Significantly Delayed,Traffic
5312460246,42575,2025-09-06 08:17:54,2025-09-06 08:22:54,5.0,4.06,On Time,Traffic
2628887630,14284,2023-12-10 03:20:35,2023-12-10 03:35:35,15.0,2.41,Slightly Delayed,Traffic
2079457340,20628,2023-06-10 19:36:43,2023-06-10 19:55:43,19.0,4.49,Significantly Delayed,Traffic
4384172038,92196,2025-07-29 03:27:58,2025-07-29 03:23:58,-4.0,3.68,On Time,
4994294402,41641,2024-03-25 23:24:32,2024-03-25 23:20:32,-4.0,1.36,On Time,
1756092567,79921,2024-12-02 19:44:46,2024-12-02 19:53:46,9.0,3.51,Slightly Delayed,Traffic
4546943698,32602,2023-02-16 07:02:40,2023-02-16 07:06:40,4.0,4.95,On Time,Traffic
2849017797,25207,2023-05-11 16:48:47,2023-05-11 16:53:47,5.0,2.37,On Time,Traffic
9892091980,10443,2023-05-16 14:59:27,2023-05-16 14:54:27,-5.0,3.37,On Time,
6657838010,35791,2023-04-30 14:17:29,2023-04-30 14:26:29,9.0,3.04,Slightly Delayed,Traffic
7955800141,67940,2023-07-22 00:26:56,2023-07-22 00:23:56,-3.0,1.06,On Time,
4079347906,91293,2023-11-15 01:29:09,2023-11-15 01:29:09,0.0,2.96,On Time,
3786226436,32782,2025-08-21 05:31:35,2025-08-21 06:00:35,29.0,2.83,Significantly Delayed,Traffic
2236892918,16573,2023-01-29 03:06:28,2023-01-29 03:15:28,9.0,0.69,Slightly Delayed,Traffic
8169386935,76203,2024-08-29 09:17:43,2024-08-29 09:39:43,22.0,0.77,Significantly Delayed,Traffic
917754853,9184,2023-02-12 21:29:31,2023-02-12 21:29:31,0.0,4.27,On Time,
3802016914,40760,2024-12-07 12:02:22,2024-12-07 12:14:22,12.0,4.2,Slightly Delayed,Traffic
39070050,7126,2024-12-30 03:52:13,2024-12-30 03:49:13,-3.0,2.14,On Time,
3992300166,8452,2023-12-05 12:43:58,2023-12-05 12:45:58,2.0,3.57,On Time,Traffic
9052144713,79573,2023-06-13 21:59:25,2023-06-13 22:10:25,11.0,3.71,Slightly Delayed,Traffic
4495629155,72212,2023-04-28 03:16:01,2023-04-28 03:21:01,5.0,2.05,On Time,Traffic
5380684205,8392,2024-10-31 02:49:06,2024-10-31 02:56:06,7.0,0.85,Slightly Delayed,Traffic
1258589816,65393,2025-01-18 23:40:41,2025-01-18 23:38:41,-2.0,2.22,On Time,
3620368578,98000,2025-04-02 20:18:59,2025-04-02 20:47:59,29.0,3.18,Significantly Delayed,Traffic
9977017107,50337,2024-08-24 20:25:44,2024-08-24 20:23:44,-2.0,2.28,On Time,
6564966721,70971,2023-02-22 21:36:45,2023-02-22 21:50:45,14.0,3.22,Slightly Delayed,Traffic
194265028,61986,2023-06-11 20:03:49,2023-06-11 20:00:49,-3.0,4.87,On Time,
5371585016,45875,2023-05-25 18:35:15,2023-05-25 18:39:15,4.0,4.82,On Time,Traffic
1373544459,14535,2025-02-15 10:46:59,2025-02-15 10:44:59,-2.0,2.28,On Time,
9548066167,43631,2023-10-21 20:48:44,2023-10-21 20:51:44,3.0,1.36,On Time,Traffic
2129532369,54513,2025-02-28 23:07:47,2025-02-28 23:22:47,15.0,0.8,Slightly Delayed,Traffic
7198296224,67079,2023-04-03 22:09:20,2023-04-03 22:12:20,3.0,1.77,On Time,Traffic
817158664,83911,2025-04-03 10:38:58,2025-04-03 10:41:58,3.0,1.04,On Time,Traffic
5374015082,99892,2025-03-31 07:22:44,2025-03-31 07:25:44,3.0,3.62,On Time,Traffic
3502452796,16952,2024-04-13 07:05:40,2024-04-13 07:20:40,15.0,0.85,Slightly Delayed,Traffic
6627833825,32184,2025-01-12 06:03:23,2025-01-12 06:08:23,5.0,2.28,On Time,Traffic
102715010,68083,2023-12-01 15:49:27,2023-12-01 15:57:27,8.0,1.99,Slightly Delayed,Traffic
8231875015,97931,2025-12-12 09:47:12,2025-12-12 09:44:12,-3.0,3.98,On Time,
6507367145,3725,2023-12-30 05:45:00,2023-12-30 05:54:00,9.0,3.0,Slightly Delayed,Traffic
565698053,65715,2023-04-11 08:46:15,2023-04-11 08:42:15,-4.0,4.75,On Time,
627978146,43310,2025-12-19 11:22:55,2025-12-19 11:22:55,0.0,1.43,On Time,
7297361424,63323,2024-03-29 05:43:31,2024-03-29 05:40:31,-3.0,0.89,On Time,
9120453552,73572,2025-09-19 09:36:29,2025-09-19 09:31:29,-5.0,4.09,On Time,
242592918,65993,2024-12-31 20:08:56,2024-12-31 20:19:56,11.0,3.07,Slightly Delayed,Traffic
4811667160,7618,2025-03-10 22:19:00,2025-03-10 22:16:00,-3.0,4.21,On Time,
4002790802,26346,2025-05-20 11:10:20,2025-05-20 11:11:20,1.0,1.44,On Time,Traffic
2380768642,76465,2025-01-11 09:01:21,2025-01-11 09:00:21,-1.0,4.01,On Time,
185018003,54299,2023-07-09 06:37:11,2023-07-09 06:42:11,5.0,2.57,On Time,Traffic
9844248975,17088,2024-02-03 16:18:49,2024-02-03 16:32:49,14.0,4.82,Slightly Delayed,Traffic
5534256889,45347,2024-05-02 23:59:45,2024-05-02 23:54:45,-5.0,2.21,On Time,
104084871,71956,2024-08-05 01:10:45,2024-08-05 01:06:45,-4.0,4.27,On Time,
7885786221,1123,2025-06-22 23:42:14,2025-06-22 23:43:14,1.0,1.78,On Time,Traffic
5908256952,19218,2023-11-17 03:58:31,2023-11-17 03:54:31,-4.0,0.9,On Time,
7282507546,29387,2024-04-17 00:32:20,2024-04-17 00:37:20,5.0,2.87,On Time,Traffic
2218708628,65446,2023-09-14 04:43:48,2023-09-14 04:52:48,9.0,1.59,Slightly Delayed,Traffic
4106219626,20896,2025-08-05 02:47:31,2025-08-05 02:49:31,2.0,2.03,On Time,Traffic
563777725,88646,2025-06-21 15:38:20,2025-06-21 15:42:20,4.0,1.83,On Time,Traffic
8630664962,10774,2024-01-31 16:40:49,2024-01-31 17:03:49,23.0,3.67,Significantly Delayed,Traffic
4627307316,89022,2024-06-01 23:46:21,2024-06-02 00:02:21,16.0,3.56,Significantly Delayed,Traffic
1851501440,24420,2025-02-06 07:10:36,2025-02-06 07:11:36,1.0,3.82,On Time,Traffic
3569609559,74770,2025-10-15 14:40:43,2025-10-15 14:51:43,11.0,4.16,Slightly Delayed,Traffic
9311708678,74617,2023-02-24 22:12:19,2023-02-24 22:09:19,-3.0,1.88,On Time,
7813845566,44922,2024-07-10 02:22:40,2024-07-10 02:36:40,14.0,3.67,Slightly Delayed,Traffic
5656068781,830,2024-07-26 05:06:35,2024-07-26 05:29:35,23.0,2.44,Significantly Delayed,Traffic
7818900925,33098,2023-06-02 11:21:19,2023-06-02 11:23:19,2.0,2.26,On Time,Traffic
3637186402,99900,2023-08-17 12:15:20,2023-08-17 12:13:20,-2.0,4.44,On Time,
3173921466,73584,2024-08-25 06:26:56,2024-08-25 06:28:56,2.0,1.26,On Time,Traffic
9074737853,79856,2023-12-02 21:29:07,2023-12-02 21:54:07,25.0,1.7,Significantly Delayed,Traffic
5855856255,11385,2023-10-30 13:01:55,2023-10-30 13:01:55,0.0,3.73,On Time,
7218280243,49825,2024-04-29 00:04:35,2024-04-29 00:01:35,-3.0,2.62,On Time,
1488644653,72861,2023-10-21 15:32:31,2023-10-21 15:31:31,-1.0,2.95,On Time,
7164165476,10766,2023-01-03 13:57:36,2023-01-03 14:18:36,21.0,3.71,Significantly Delayed,Traffic
4295293469,87351,2023-12-03 23:06:08,2023-12-03 23:08:08,2.0,3.14,On Time,Traffic
7704540938,85027,2024-12-02 08:30:34,2024-12-02 08:35:34,5.0,1.31,On Time,Traffic
4849979765,53237,2024-09-29 09:48:27,2024-09-29 10:00:27,12.0,4.33,Slightly Delayed,Traffic
5237100972,88353,2025-06-19 15:48:34,2025-06-19 15:55:34,7.0,1.15,Slightly Delayed,Traffic
5375113445,89397,2023-01-24 12:59:15,2023-01-24 13:00:15,1.0,0.8,On Time,Traffic
9669604883,24468,2024-05-06 05:32:01,2024-05-06 05:33:01,1.0,4.65,On Time,Traffic
1375681241,82040,2024-10-29 17:06:44,2024-10-29 17:07:44,1.0,0.95,On Time,Traffic
4932612182,43632,2023-04-12 03:50:29,2023-04-12 03:53:29,3.0,0.59,On Time,Traffic
5853048749,24273,2023-01-06 18:11:41,2023-01-06 18:23:41,12.0,3.19,Slightly Delayed,Traffic
5411220291,36562,2025-10-20 13:23:37,2025-10-20 13:18:37,-5.0,4.97,On Time,
2934532909,18876,2024-08-23 23:11:07,2024-08-23 23:15:07,4.0,4.33,On Time,Traffic
135241114,49650,2024-02-17 12:10:50,2024-02-17 12:06:50,-4.0,4.66,On Time,
4699757361,809,2025-03-03 15:23:08,2025-03-03 15:27:08,4.0,2.67,On Time,Traffic
8330785459,59135,2024-12-19 23:33:12,2024-12-19 23:31:12,-2.0,4.89,On Time,
1295424652,92191,2025-02-10 22:34:24,2025-02-10 22:48:24,14.0,2.69,Slightly Delayed,Traffic
7146011646,77163,2025-08-12 18:34:03,2025-08-12 18:38:03,4.0,1.05,On Time,Traffic
9885393429,33986,2023-03-11 17:07:38,2023-03-11 17:14:38,7.0,2.89,Slightly Delayed,Traffic
6987543237,46372,2024-08-14 08:24:36,2024-08-14 08:30:36,6.0,3.83,Slightly Delayed,Traffic
9228707033,53269,2025-09-06 07:46:46,2025-09-06 08:11:46,25.0,2.65,Significantly Delayed,Traffic
2766652717,67827,2024-10-30 21:18:29,2024-10-30 21:22:29,4.0,0.79,On Time,Traffic
949957300,80498,2025-09-21 14:40:42,2025-09-21 14:39:42,-1.0,2.68,On Time,
