order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
6104319077,22535,2023-11-05 07:34:07,2023-11-05 07:31:07,-3.0,3.38,On Time,
8297479359,30197,2025-11-26 14:39:04,2025-11-26 14:57:04,18.0,4.97,Significantly Delayed,Traffic
6342940801,59512,2024-10-31 06:05:54,2024-10-31 06:02:54,-3.0,0.78,On Time,
211570698,92588,2023-09-17 11:04:14,2023-09-17 11:03:14,-1.0,1.48,On Time,
1469844490,16024,2025-04-08 00:38:33,2025-04-08 00:41:33,3.0,4.41,On Time,Traffic
8295469111,34849,2023-06-29 03:32:45,2023-06-29 03:58:45,26.0,3.35,Significantly Delayed,Traffic
8948172003,32479,2023-01-15 16:29:58,2023-01-15 16:31:58,2.0,0.89,On Time,Traffic
9755510109,26578,2025-05-02 22:33:59,2025-05-02 22:31:59,-2.0,4.38,On Time,
6358898800,52141,2023-06-01 11:55:31,2023-06-01 11:53:31,-2.0,2.03,On Time,
5749798882,15168,2025-06-23 11:08:03,2025-06-23 11:08:03,0.0,1.37,On Time,
7842922305,71948,2024-01-08 06:56:42,2024-01-08 06:53:42,-3.0,3.08,On Time,
8569067537,57036,2025-05-13 16:29:50,2025-05-13 16:30:50,1.0,2.67,On Time,Traffic
8005693269,89478,2025-05-21 14:13:57,2025-05-21 14:13:57,0.0,3.73,On Time,
1798798002,48658,2023-03-10 19:56:06,2023-03-10 20:09:06,13.0,2.78,Slightly Delayed,Traffic
9373614561,58764,2023-11-17 14:34:02,2023-11-17 14:38:02,4.0,2.46,On Time,Traffic
6054751623,8322,2024-08-27 04:48:25,2024-08-27 04:55:25,7.0,4.48,Slightly Delayed,Traffic
7715083357,31713,2023-05-13 18:34:38,2023-05-13 18:38:38,4.0,2.69,On Time,Traffic
1680759215,75621,2024-05-11 20:17:34,2024-05-11 20:13:34,-4.0,1.24,On Time,
6571987148,2490,2025-11-21 17:21:59,2025-11-21 17:18:59,-3.0,3.63,On Time,
8972756847,92342,2024-01-20 16:37:17,2024-01-20 16:37:17,0.0,3.95,On Time,
8959092247,27918,2023-04-18 06:06:25,2023-04-18 06:19:25,13.0,1.7,Slightly Delayed,Traffic
7713422663,21002,2023-06-17 08:28:03,2023-06-17 08:32:03,4.0,0.61,On Time,Traffic
135067647,85158,2025-02-25 01:10:18,2025-02-25 01:23:18,13.0,3.6,Slightly Delayed,Traffic
4690196449,91820,2024-01-03 04:14:13,2024-01-03 04:18:13,4.0,1.36,On Time,Traffic
8390614066,92338,2025-08-09 05:59:27,2025-08-09 06:01:27,2.0,4.93,On Time,Traffic
9936525508,21984,2025-10-18 01:56:53,2025-10-18 01:56:53,0.0,3.52,On Time,
2559622954,82359,2023-03-01 04:32:09,2023-03-01 04:33:09,1.0,3.48,On Time,Traffic
1111924280,68227,2025-01-04 20:46:40,2025-01-04 21:07:40,21.0,1.02,Significantly Delayed,Traffic
6437286235,50888,2023-03-26 06:01:43,2023-03-26 06:01:43,0.0,1.83,On Time,
9025812251,14937,2025-11-27 14:02:04,2025-11-27 14:11:04,9.0,2.83,Slightly Delayed,Traffic
4509022815,97010,2025-06-26 00:46:53,2025-06-26 01:01:53,15.0,1.35,Slightly Delayed,Traffic
6993006317,78334,2024-05-15 20:09:52,2024-05-15 20:14:52,5.0,1.04,On Time,Traffic
1216799055,48799,2023-06-06 22:36:28,2023-06-06 22:38:28,2.0,4.86,On Time,Traffic
1354302060,235,2025-12-24 09:27:10,2025-12-24 09:28:10,1.0,4.24,On Time,Traffic
5492624614,10178,2023-04-02 22:55:39,2023-04-02 23:10:39,15.0,4.25,Slightly Delayed,Traffic
4766176212,19097,2023-12-07 09:10:12,2023-12-07 09:08:12,-2.0,4.1,On Time,
4245535629,54353,2025-11-01 06:55:26,2025-11-01 07:05:26,10.0,2.17,Slightly Delayed,Traffic
2810742667,62056,2023-01-22 21:18:44,2023-01-22 21:34:44,16.0,1.74,Significantly Delayed,Traffic
8638316653,79524,2024-02-21 09:26:42,2024-02-21 09:21:42,-5.0,1.9,On Time,
3664696515,53257,2023-06-20 01:45:31,2023-06-20 01:44:31,-1.0,1.3,On Time,
6822994717,33227,2023-12-08 11:57:48,2023-12-08 11:59:48,2.0,4.03,On Time,Traffic
8775862195,3956,2023-11-27 21:09:48,2023-11-27 21:11:48,2.0,0.88,On Time,Traffic
194628424,45806,2024-08-28 03:34:21,2024-08-28 03:52:21,18.0,3.2,Significantly Delayed,Traffic
1475031295,54352,2023-09-03 01:35:02,2023-09-03 01:33:02,-2.0,2.57,On Time,
8267142270,34504,2023-06-17 08:42:24,2023-06-17 08:57:24,15.0,4.83,Slightly Delayed,Traffic
3898007437,1676,2025-05-12 01:43:03,2025-05-12 01:38:03,-5.0,2.58,On Time,
5778346736,40723,2025-11-26 14:00:07,2025-11-26 13:58:07,-2.0,4.29,On Time,
3642136403,71905,2023-06-14 15:40:16,2023-06-14 15:47:16,7.0,4.34,Slightly Delayed,Traffic
2810970141,6006,2023-01-08 01:51:16,2023-01-08 01:54:16,3.0,4.76,On Time,Traffic
1840899788,99064,2024-04-22 21:19:18,2024-04-22 21:22:18,3.0,4.95,On Time,Traffic
4160797912,74799,2024-06-05 17:08:55,2024-06-05 17:33:55,25.0,4.34,Significantly Delayed,Traffic
766117733,28865,2023-11-06 05:10:48,2023-11-06 05:07:48,-3.0,3.89,On Time,
7868547729,57855,2023-12-05 17:50:38,2023-12-05 18:02:38,12.0,1.17,Slightly Delayed,Traffic
1792997555,74944,2025-08-12 17:09:40,2025-08-12 17:12:40,3.0,4.71,On Time,Traffic
4750426373,19366,2024-03-01 20:40:31,2024-03-01 20:37:31,-3.0,3.68,On Time,
3557395485,85876,2024-05-08 15:45:04,2024-05-08 15:49:04,4.0,2.73,On Time,Traffic
2619580367,90929,2025-08-29 21:39:38,2025-08-29 21:56:38,17.0,1.29,Significantly Delayed,Traffic
6973998811,32103,2023-06-13 06:46:26,2023-06-13 06:45:26,-1.0,4.51,On Time,
9233700793,42193,2025-02-11 01:46:16,2025-02-11 01:43:16,-3.0,1.54,On Time,
424049242,60619,2023-08-05 01:39:19,2023-08-05 01:50:19,11.0,0.58,Slightly Delayed,Traffic
622797009,1866,2024-04-10 09:20:30,2024-04-10 09:48:30,28.0,2.24,Significantly Delayed,Traffic
6054873480,48960,2024-03-28 15:59:56,2024-03-28 16:01:56,2.0,3.27,On Time,Traffic
3297251202,65026,2025-04-26 16:20:36,2025-04-26 16:40:36,20.0,1.42,Significantly Delayed,Traffic
6840663808,87941,2023-01-09 17:38:23,2023-01-09 17:39:23,1.0,0.84,On Time,Traffic
6985230537,21912,2023-05-01 12:46:19,2023-05-01 12:44:19,-2.0,0.55,On Time,
7975101484,75050,2024-08-23 03:10:50,2024-08-23 03:14:50,4.0,1.41,On Time,Traffic
294794174,17332,2023-10-08 00:03:15,2023-10-08 00:05:15,2.0,1.98,On Time,Traffic
9641434811,81436,2025-07-15 17:09:31,2025-07-15 17:08:31,-1.0,3.2,On Time,
9062162148,89379,2025-03-12 10:56:48,2025-03-12 10:56:48,0.0,0.96,On Time,
1587443844,18438,2023-06-01 09:12:02,2023-06-01 09:17:02,5.0,3.42,On Time,Traffic
5405953415,20017,2025-09-18 04:34:46,2025-09-18 04:30:46,-4.0,3.22,On Time,
7621084011,68638,2023-07-12 18:58:32,2023-07-12 18:59:32,1.0,1.16,On Time,Traffic
2348518628,16170,2023-06-01 08:18:25,2023-06-01 08:17:25,-1.0,4.1,On Time,
5627620244,27829,2024-04-22 04:44:14,2024-04-22 04:41:14,-3.0,1.77,On Time,
4014374055,1777,2025-08-26 04:22:53,2025-08-26 04:23:53,1.0,4.55,On Time,Traffic
1546799411,86969,2023-09-05 11:33:32,2023-09-05 11:36:32,3.0,2.34,On Time,Traffic
8041926866,10781,2025-08-14 21:04:27,2025-08-14 21:00:27,-4.0,4.65,On Time,
1689107568,95946,2025-05-28 03:20:27,2025-05-28 03:22:27,2.0,4.13,On Time,Traffic
1436816089,70478,2025-08-19 06:41:13,2025-08-19 06:50:13,9.0,1.18,Slightly Delayed,Traffic
3518051742,14687,2025-08-29 00:08:55,2025-08-29 00:12:55,4.0,2.12,On Time,Traffic
5806165194,88761,2023-05-20 22:55:19,2023-05-20 23:17:19,22.0,0.79,Significantly Delayed,Traffic
2700689948,44657,2024-10-01 03:10:20,2024-10-01 03:08:20,-2.0,2.73,On Time,
9812422550,49784,2023-11-08 01:35:53,2023-11-08 01:35:53,0.0,3.96,On Time,
7045000603,38601,2023-12-14 21:58:41,2023-12-14 22:24:41,26.0,3.56,Significantly Delayed,Traffic
570990084,87704,2025-04-16 15:49:11,2025-04-16 15:47:11,-2.0,3.08,On Time,
192932499,1658,2024-08-27 02:30:12,2024-08-27 02:40:12,10.0,4.53,Slightly Delayed,Traffic
4784941370,57021,2024-09-28 22:31:22,2024-09-28 22:32:22,1.0,2.21,On Time,Traffic
4797552178,69829,2024-04-10 04:37:12,2024-04-10 04:44:12,7.0,3.69,Slightly Delayed,Traffic
9453525573,43949,2025-10-25 14:24:25,2025-10-25 14:42:25,18.0,1.2,Significantly Delayed,Traffic
7250995569,90999,2024-03-14 18:54:38,2024-03-14 18:51:38,-3.0,3.38,On Time,
7999910797,1596,2025-06-28 20:02:44,2025-06-28 19:58:44,-4.0,2.5,On Time,
695122977,60240,2023-04-09 16:48:44,2023-04-09 16:49:44,1.0,0.87,On Time,Traffic
5301139766,40109,2025-01-27 09:55:01,2025-01-27 09:59:01,4.0,1.07,On Time,Traffic
4392419529,89076,2025-05-02 09:47:45,2025-05-02 09:43:45,-4.0,3.68,On Time,
9621492819,29472,2024-10-30 23:51:52,2024-10-30 23:52:52,1.0,1.19,On Time,Traffic
9148656158,44419,2025-11-14 01:35:00,2025-11-14 01:38:00,3.0,1.67,On Time,Traffic
6733353159,17086,2025-04-02 20:24:34,2025-04-02 20:27:34,3.0,4.61,On Time,Traffic
3720981213,43179,2025-08-22 13:40:16,2025-08-22 13:43:16,3.0,0.88,On Time,Traffic
5083458629,45082,2024-09-28 06:15:26,2024-09-28 06:10:26,-5.0,1.5,On Time,
5823541251,33747,2024-10-01 20:55:19,2024-10-01 21:19:19,24.0,4.89,Significantly Delayed,Traffic
9836436074,45661,2025-04-21 11:06:20,2025-04-21 11:06:20,0.0,4.57,On Time,
513079163,36672,2025-01-12 02:45:25,2025-01-12 03:04:25,19.0,3.56,Significantly Delayed,Traffic
9691304928,75003,2025-02-11 21:11:43,2025-02-11 21:31:43,20.0,3.02,Significantly Delayed,Traffic
7321252125,37420,2024-01-25 21:05:46,2024-01-25 21:06:46,1.0,3.73,On Time,Traffic
1072189260,96760,2023-12-06 18:41:02,2023-12-06 18:44:02,3.0,1.61,On Time,Traffic
4648478550,42501,2023-02-18 01:36:13,2023-02-18 01:38:13,2.0,2.58,On Time,Traffic
2930819179,55838,2025-04-30 21:04:02,2025-04-30 20:59:02,-5.0,3.53,On Time,
8344677913,68763,2023-04-04 20:39:46,2023-04-04 20:39:46,0.0,3.87,On Time,
6612484670,2635,2025-12-21 21:52:18,2025-12-21 21:48:18,-4.0,2.9,On Time,
8285528946,7019,2023-07-09 04:30:14,2023-07-09 04:27:14,-3.0,1.97,On Time,
9027988131,83227,2024-09-19 04:47:51,2024-09-19 05:00:51,13.0,4.36,Slightly Delayed,Traffic
3624557462,47807,2023-09-22 13:18:16,2023-09-22 13:19:16,1.0,4.1,On Time,Traffic
3514498053,21469,2024-05-19 18:02:49,2024-05-19 18:04:49,2.0,1.18,On Time,Traffic
3435863329,1973,2024-01-16 09:54:52,2024-01-16 10:02:52,8.0,4.6,Slightly Delayed,Traffic
1282187990,18022,2023-04-07 11:22:10,2023-04-07 11:21:10,-1.0,4.96,On Time,
4831524943,38106,2024-02-21 07:00:38,2024-02-21 07:04:38,4.0,3.04,On Time,Traffic
1819891471,5020,2025-01-22 22:26:44,2025-01-22 22:25:44,-1.0,1.85,On Time,
4277648740,72389,2023-11-30 02:28:47,2023-11-30 02:37:47,9.0,3.34,Slightly Delayed,Traffic
4900050570,42428,2025-05-15 07:12:39,2025-05-15 07:19:39,7.0,4.18,Slightly Delayed,Traffic
9169667023,71397,2024-02-16 07:01:00,2024-02-16 07:02:00,1.0,3.88,On Time,Traffic
5287780671,11632,2025-01-11 14:12:26,2025-01-11 14:11:26,-1.0,2.45,On Time,
7884763752,46118,2024-05-11 23:22:11,2024-05-11 23:18:11,-4.0,2.4,On Time,
9918530347,72290,2025-02-13 21:42:37,2025-02-13 21:42:37,0.0,4.85,On Time,
4153028509,9189,2023-12-01 03:31:53,2023-12-01 03:28:53,-3.0,3.39,On Time,
7811552931,45840,2023-02-08 09:14:52,2023-02-08 09:13:52,-1.0,3.3,On Time,
5423282147,82604,2025-10-22 06:07:46,2025-10-22 06:29:46,22.0,2.5,Significantly Delayed,Traffic
5630534404,87171,2025-01-14 21:16:47,2025-01-14 21:21:47,5.0,2.44,On Time,Traffic
9733170436,48124,2024-05-28 13:19:39,2024-05-28 13:15:39,-4.0,3.2,On Time,
7076892565,79262,2024-11-18 21:41:03,2024-11-18 21:42:03,1.0,4.15,On Time,Traffic
5116652574,17111,2024-07-20 00:29:02,2024-07-20 00:28:02,-1.0,4.1,On Time,
2103056,70772,2023-09-25 15:51:29,2023-09-25 15:53:29,2.0,3.65,On Time,Traffic
3121291971,47188,2024-03-06 16:21:50,2024-03-06 16:20:50,-1.0,1.12,On Time,
8866863908,46944,2025-04-07 19:52:15,2025-04-07 19:52:15,0.0,1.75,On Time,
6297374340,63395,2023-10-09 06:11:55,2023-10-09 06:06:55,-5.0,4.6,On Time,
9111590809,79331,2024-05-05 23:04:06,2024-05-05 23:10:06,6.0,4.14,Slightly Delayed,Traffic
5443163000,33699,2023-05-31 21:49:09,2023-05-31 21:58:09,9.0,3.98,Slightly Delayed,Traffic
3850555698,57935,2023-09-10 21:52:02,2023-09-10 21:52:02,0.0,1.19,On Time,
8984544757,75922,2024-01-26 10:49:30,2024-01-26 10:49:30,0.0,4.5,On Time,
7764516091,47046,2024-10-09 11:27:17,2024-10-09 11:31:17,4.0,2.37,On Time,Traffic
9437367553,56870,2024-07-11 13:49:39,2024-07-11 14:17:39,28.0,3.44,Significantly Delayed,Traffic
7627654557,89610,2023-11-24 15:48:29,2023-11-24 15:52:29,4.0,4.64,On Time,Traffic
6208240647,59079,2024-02-05 04:04:50,2024-02-05 04:09:50,5.0,1.25,On Time,Traffic
2898349482,36701,2023-09-27 09:04:34,2023-09-27 09:07:34,3.0,2.44,On Time,Traffic
5562964358,67977,2024-11-10 21:44:02,2024-11-10 21:58:02,14.0,4.99,Slightly Delayed,Traffic
3143542614,58144,2023-03-16 03:02:22,2023-03-16 03:02:22,0.0,1.98,On Time,
1298493669,31347,2023-08-15 19:09:59,2023-08-15 19:14:59,5.0,4.17,On Time,Traffic
1416429616,6383,2024-07-02 03:00:02,2024-07-02 03:03:02,3.0,2.13,On Time,Traffic
6600917906,74739,2025-07-28 00:07:50,2025-07-28 00:05:50,-2.0,0.54,On Time,
3298381991,60881,2023-05-24 04:22:35,2023-05-24 04:25:35,3.0,1.15,On Time,Traffic
5203926926,27226,2024-02-02 16:09:35,2024-02-02 16:24:35,15.0,4.45,Slightly Delayed,Traffic
6236644192,81633,2024-10-01 03:57:36,2024-10-01 03:55:36,-2.0,2.88,On Time,
9082454512,1006,2024-12-10 07:48:00,2024-12-10 07:48:00,0.0,3.38,On Time,
4808449720,92249,2025-07-10 05:28:47,2025-07-10 05:29:47,1.0,2.04,On Time,Traffic
3146721908,61799,2025-06-03 09:33:34,2025-06-03 09:34:34,1.0,4.6,On Time,Traffic
1285365866,34192,2024-09-13 19:06:26,2024-09-13 19:07:26,1.0,3.53,On Time,Traffic
1039482529,56702,2024-11-15 08:21:55,2024-11-15 08:17:55,-4.0,1.96,On Time,
6370125719,85679,2025-02-20 10:52:53,2025-02-20 10:49:53,-3.0,3.81,On Time,
4192789392,53193,2023-10-05 11:02:04,2023-10-05 10:59:04,-3.0,3.98,On Time,
2383234164,19613,2024-09-11 23:52:05,2024-09-11 23:50:05,-2.0,3.14,On Time,
1574597936,57878,2025-02-16 16:33:58,2025-02-16 16:34:58,1.0,4.92,On Time,Traffic
1498229659,45959,2024-08-26 17:41:06,2024-08-26 17:39:06,-2.0,4.4,On Time,
7059947109,14590,2023-01-01 09:00:31,2023-01-01 09:05:31,5.0,4.43,On Time,Traffic
7489311403,30637,2024-02-03 11:56:03,2024-02-03 12:00:03,4.0,2.42,On Time,Traffic
8607422803,39185,2024-02-04 05:12:03,2024-02-04 05:21:03,9.0,3.57,Slightly Delayed,Traffic
649150711,18284,2025-01-27 13:20:49,2025-01-27 13:29:49,9.0,4.43,Slightly Delayed,Traffic
6702425901,42783,2025-04-23 22:30:48,2025-04-23 22:31:48,1.0,3.99,On Time,Traffic
6429136789,20593,2024-07-25 13:56:32,2024-07-25 13:52:32,-4.0,3.53,On Time,
5849368675,27584,2023-02-18 23:18:34,2023-02-18 23:23:34,5.0,1.19,On Time,Traffic
8282389224,34631,2023-02-17 22:10:30,2023-02-17 22:12:30,2.0,1.98,On Time,Traffic
2499715736,10257,2025-08-30 16:35:04,2025-08-30 16:56:04,21.0,0.76,Significantly Delayed,Traffic
1234702627,98536,2023-11-15 12:29:41,2023-11-15 12:30:41,1.0,1.32,On Time,Traffic
4983400626,65406,2023-12-18 23:15:21,2023-12-18 23:29:21,14.0,3.68,Slightly Delayed,Traffic
2092405871,40139,2024-05-30 06:16:19,2024-05-30 06:20:19,4.0,3.68,On Time,Traffic
1654708358,55654,2025-10-18 05:31:16,2025-10-18 05:41:16,10.0,1.73,Slightly Delayed,Traffic
328796298,51880,2023-03-27 04:22:35,2023-03-27 04:22:35,0.0,4.13,On Time,
878323175,77495,2023-12-21 02:27:47,2023-12-21 02:22:47,-5.0,0.98,On Time,
7708775879,49816,2024-01-02 16:08:20,2024-01-02 16:28:20,20.0,3.47,Significantly Delayed,Traffic
5945977458,2086,2024-09-18 19:40:17,2024-09-18 19:38:17,-2.0,1.16,On Time,
7169916822,94698,2025-05-20 05:46:40,2025-05-20 06:07:40,21.0,3.33,Significantly Delayed,Traffic
1080790748,12458,2025-05-05 03:51:45,2025-05-05 03:50:45,-1.0,3.37,On Time,
5163457723,24792,2024-08-08 17:10:37,2024-08-08 17:11:37,1.0,1.8,On Time,Traffic
9119012661,26001,2025-12-10 08:01:33,2025-12-10 08:03:33,2.0,4.58,On Time,Traffic
1524886714,78480,2024-09-13 12:58:08,2024-09-13 13:12:08,14.0,3.32,Slightly Delayed,Traffic
7981467280,27779,2023-05-07 01:17:47,2023-05-07 01:36:47,19.0,3.34,Significantly Delayed,Traffic
7667206038,42498,2024-01-23 00:55:46,2024-01-23 01:16:46,21.0,1.0,Significantly Delayed,Traffic
2061175736,70123,2025-04-10 13:50:14,2025-04-10 13:55:14,5.0,3.54,On Time,Traffic
2886702233,59827,2023-09-26 07:22:36,2023-09-26 07:25:36,3.0,4.48,On Time,Traffic
5110258254,21539,2025-04-02 21:54:39,2025-04-02 22:02:39,8.0,1.76,Slightly Delayed,Traffic
8139742618,57380,2023-11-07 01:19:04,2023-11-07 01:23:04,4.0,4.58,On Time,Traffic
7234157405,93544,2023-06-13 20:22:52,2023-06-13 20:23:52,1.0,4.05,On Time,Traffic
5730998794,52611,2024-07-07 18:20:40,2024-07-07 18:30:40,10.0,1.25,Slightly Delayed,Traffic
7850046643,10761,2024-02-26 06:27:20,2024-02-26 06:34:20,7.0,3.84,Slightly Delayed,Traffic
6151541669,88952,2025-10-25 04:57:03,2025-10-25 04:55:03,-2.0,2.76,On Time,
3566902118,99783,2024-08-26 12:40:37,2024-08-26 12:42:37,2.0,3.55,On Time,Traffic
5178791746,57340,2025-08-13 10:16:02,2025-08-13 10:11:02,-5.0,2.09,On Time,
9545676079,3162,2023-01-24 08:10:17,2023-01-24 08:18:17,8.0,1.12,Slightly Delayed,Traffic
3009289814,14018,2023-07-12 01:13:24,2023-07-12 01:14:24,1.0,1.93,On Time,Traffic
6044742456,17814,2024-09-30 03:08:54,2024-09-30 03:05:54,-3.0,1.61,On Time,
4854611828,79636,2023-09-24 08:23:58,2023-09-24 08:20:58,-3.0,4.75,On Time,
7144208307,41277,2025-05-29 17:58:10,2025-05-29 18:11:10,13.0,2.19,Slightly Delayed,Traffic
2987548691,44099,2025-01-14 20:56:34,2025-01-14 20:59:34,3.0,3.13,On Time,Traffic
5480206295,84058,2023-10-26 12:22:40,2023-10-26 12:24:40,2.0,2.27,On Time,Traffic
1409764451,78122,2024-03-07 05:06:28,2024-03-07 05:36:28,30.0,2.53,Significantly Delayed,Traffic
5285709100,62563,2024-05-09 04:01:16,2024-05-09 04:00:16,-1.0,1.38,On Time,
4123834116,39932,2025-10-27 18:54:45,2025-10-27 18:53:45,-1.0,1.85,On Time,
5379293164,87443,2025-10-03 05:46:02,2025-10-03 05:41:02,-5.0,2.39,On Time,
7876985694,1984,2023-09-28 23:56:36,2023-09-29 00:01:36,5.0,1.77,On Time,Traffic
1446942193,15543,2023-06-05 19:41:08,2023-06-05 19:39:08,-2.0,4.88,On Time,
2204933322,77012,2024-12-12 00:19:44,2024-12-12 00:31:44,12.0,3.02,Slightly Delayed,Traffic
765320108,5805,2025-04-30 09:17:02,2025-04-30 09:13:02,-4.0,3.5,On Time,
9184974204,2,2023-06-27 03:59:48,2023-06-27 04:03:48,4.0,2.74,On Time,Traffic
9784935592,17101,2025-09-06 22:06:39,2025-09-06 22:06:39,0.0,1.27,On Time,
4777227738,67190,2025-11-16 10:57:45,2025-11-16 11:02:45,5.0,0.85,On Time,Traffic
9665889565,52719,2025-06-29 21:44:02,2025-06-29 22:07:02,23.0,2.06,Significantly Delayed,Traffic
3032153281,49032,2023-07-01 18:26:32,2023-07-01 18:33:32,7.0,2.05,Slightly Delayed,Traffic
3824419431,80750,2024-04-30 22:31:24,2024-04-30 22:46:24,15.0,2.05,Slightly Delayed,Traffic
8195271799,33157,2025-09-26 17:01:05,2025-09-26 16:57:05,-4.0,0.77,On Time,
149189192,83320,2023-10-04 22:51:22,2023-10-04 22:54:22,3.0,1.83,On Time,Traffic
4826296953,78774,2025-05-08 04:33:04,2025-05-08 04:34:04,1.0,1.03,On Time,Traffic
114829701,55341,2023-12-29 05:31:45,2023-12-29 05:30:45,-1.0,4.58,On Time,
5942458336,70790,2025-10-02 21:48:59,2025-10-02 22:18:59,30.0,0.61,Significantly Delayed,Traffic
3574466713,79042,2024-05-28 19:13:13,2024-05-28 19:13:13,0.0,0.74,On Time,
2287488280,93900,2024-01-21 03:43:43,2024-01-21 03:41:43,-2.0,4.82,On Time,
1874060788,74776,2025-02-20 23:00:36,2025-02-20 23:01:36,1.0,4.03,On Time,Traffic
2063623392,66071,2024-03-08 05:52:18,2024-03-08 05:55:18,3.0,0.87,On Time,Traffic
987253964,51999,2023-02-19 13:55:49,2023-02-19 13:54:49,-1.0,2.0,On Time,
6090579814,12724,2025-08-16 20:16:18,2025-08-16 20:21:18,5.0,2.65,On Time,Traffic
2444467330,6757,2025-06-23 02:46:01,2025-06-23 02:52:01,6.0,4.7,Slightly Delayed,Traffic
3286028839,75017,2025-11-09 16:09:48,2025-11-09 16:06:48,-3.0,3.78,On Time,
4592883613,73272,2023-03-28 22:28:55,2023-03-28 22:31:55,3.0,4.45,On Time,Traffic
9155962157,42575,2024-06-28 20:57:58,2024-06-28 20:57:58,0.0,0.98,On Time,
360358376,46577,2024-05-07 11:57:41,2024-05-07 12:00:41,3.0,3.22,On Time,Traffic
9062089957,66136,2023-03-25 14:29:07,2023-03-25 14:28:07,-1.0,1.35,On Time,
7533127431,55733,2024-11-03 13:40:42,2024-11-03 13:41:42,1.0,2.87,On Time,Traffic
3300301464,40783,2023-03-27 11:04:41,2023-03-27 11:02:41,-2.0,2.5,On Time,
8097251508,8602,2024-02-06 00:32:03,2024-02-06 00:42:03,10.0,2.92,Slightly Delayed,Traffic
8462589918,93803,2024-08-29 05:34:21,2024-08-29 05:29:21,-5.0,3.33,On Time,
4586238852,29322,2024-04-23 15:22:56,2024-04-23 15:26:56,4.0,3.08,On Time,Traffic
5001645674,70802,2025-04-25 02:45:27,2025-04-25 02:52:27,7.0,2.81,Slightly Delayed,Traffic
8046900685,36258,2025-11-29 16:13:13,2025-11-29 16:27:13,14.0,2.68,Slightly Delayed,Traffic
2817055806,79252,2024-10-03 10:19:48,2024-10-03 10:30:48,11.0,0.88,Slightly Delayed,Traffic
3707341638,75879,2024-02-17 18:10:36,2024-02-17 18:15:36,5.0,0.57,On Time,Traffic
2682436734,75935,2024-05-27 09:41:52,2024-05-27 09:45:52,4.0,1.69,On Time,Traffic
8984857285,62432,2024-07-23 16:47:00,2024-07-23 16:44:00,-3.0,4.43,On Time,
2370212064,79218,2024-07-10 09:20:45,2024-07-10 09:32:45,12.0,4.35,Slightly Delayed,Traffic
4046957518,14186,2023-04-30 05:15:54,2023-04-30 05:29:54,14.0,3.4,Slightly Delayed,Traffic
1763855929,6536,2023-07-27 17:07:55,2023-07-27 17:09:55,2.0,3.81,On Time,Traffic
3275106318,2010,2023-03-23 15:47:49,2023-03-23 15:42:49,-5.0,4.3,On Time,
5657953370,25702,2024-06-18 03:06:27,2024-06-18 03:03:27,-3.0,1.44,On Time,
3216795797,87129,2024-12-26 20:54:50,2024-12-26 20:56:50,2.0,0.92,On Time,Traffic
7845040388,72560,2025-04-20 12:40:13,2025-04-20 12:35:13,-5.0,0.81,On Time,
4416554536,27166,2024-03-21 09:38:17,2024-03-21 09:39:17,1.0,4.26,On Time,Traffic
5437782222,58477,2025-11-22 10:24:49,2025-11-22 10:21:49,-3.0,1.65,On Time,
799162437,44439,2025-05-08 10:46:47,2025-05-08 11:00:47,14.0,3.46,Slightly Delayed,Traffic
7687436156,72215,2023-03-02 23:42:56,2023-03-02 23:59:56,17.0,2.18,Significantly Delayed,Traffic
833890839,72835,2024-04-26 11:54:08,2024-04-26 11:59:08,5.0,3.59,On Time,Traffic
3373794182,13990,2024-06-25 22:37:17,2024-06-25 22:35:17,-2.0,1.22,On Time,
6592496276,31315,2025-08-04 02:06:47,2025-08-04 02:11:47,5.0,2.58,On Time,Traffic
6891003072,95496,2023-08-26 02:21:43,2023-08-26 02:48:43,27.0,0.61,Significantly Delayed,Traffic
7357882459,66316,2023-06-12 19:50:49,2023-06-12 19:54:49,4.0,4.84,On Time,Traffic
2663519920,3279,2024-05-17 14:37:58,2024-05-17 14:49:58,12.0,3.55,Slightly Delayed,Traffic
9839614870,95614,2023-02-03 17:00:24,2023-02-03 17:04:24,4.0,2.08,On Time,Traffic
7282471239,61019,2023-12-03 19:49:37,2023-12-03 20:18:37,29.0,0.98,Significantly Delayed,Traffic
6860893949,63130,2023-11-25 07:02:14,2023-11-25 07:11:14,9.0,2.93,Slightly Delayed,Traffic
3474010835,6644,2023-02-18 04:23:46,2023-02-18 04:25:46,2.0,4.83,On Time,Traffic
3922452147,97603,2025-02-05 03:01:20,2025-02-05 03:02:20,1.0,3.39,On Time,Traffic
7265028424,42477,2023-12-25 23:13:02,2023-12-25 23:16:02,3.0,2.47,On Time,Traffic
8749140278,93590,2024-09-01 00:12:27,2024-09-01 00:16:27,4.0,4.33,On Time,Traffic
6275695568,35845,2025-05-30 18:55:30,2025-05-30 19:01:30,6.0,1.38,Slightly Delayed,Traffic
6846551801,33638,2023-08-14 18:07:22,2023-08-14 18:09:22,2.0,4.09,On Time,Traffic
303950508,88984,2025-09-07 23:14:22,2025-09-07 23:09:22,-5.0,4.45,On Time,
9289174070,43114,2023-06-24 03:43:19,2023-06-24 03:51:19,8.0,4.9,Slightly Delayed,Traffic
